lmp
122.76
113.83
121.65
121.33
122.89
123.72
123.50
123.43
125.09
124.56
124.59
123.57
116.45
118.96
122.12
125.00
108.55
123.20
124.83
135.00
95.55
134.65
137.17
147.66
102.40
132.80
147.01
164.86
161.55
141.00
120.58
80.31
111.42
90.73
77.23
74.08
94.83
93.22
84.28
82.51
89.13
93.93
87.07
81.52
85.38
79.16
80.44
78.25
85.42
83.64
82.86
85.83
82.11
80.28
80.02
81.71
79.34
79.81
73.40
74.66
63.99
65.18
91.41
129.67
85.53
99.09
129.34
153.71
124.61
132.98
135.66
144.54
136.47
136.80
135.44
137.56
137.38
131.38
133.64
129.50
133.93
128.11
125.25
114.92
121.10
116.57
109.22
95.35
120.42
116.11
110.93
99.67
114.65
110.72
109.27
101.51
