lmp
41.19
41.30
41.21
40.38
46.39
45.10
43.05
42.41
43.27
43.36
43.28
42.60
43.27
44.20
45.32
45.62
45.04
48.20
51.46
53.15
45.16
47.02
46.54
42.83
43.44
42.54
39.85
32.54
35.34
33.03
32.45
26.24
30.08
27.29
26.49
26.58
28.41
31.97
30.79
36.62
33.85
34.87
37.05
36.64
34.02
36.84
41.98
41.10
37.40
38.10
39.52
39.61
34.59
38.60
42.46
40.86
34.97
39.76
42.17
45.87
38.86
39.49
42.50
58.08
39.79
41.15
55.12
41.64
12.97
26.86
38.26
41.33
40.15
38.01
40.17
39.36
39.95
38.09
33.05
30.14
39.18
39.92
40.09
31.52
42.79
43.23
40.82
40.58
43.22
42.28
41.20
40.46
43.36
39.65
39.49
38.75
