INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,PRC,OPR_INTERVAL,GROUP
2023-09-18T03:15:00-00:00,2023-09-18T03:30:00-00:00,2023-09-17,21,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,31.28343,2,1
2023-09-18T04:15:00-00:00,2023-09-18T04:30:00-00:00,2023-09-17,22,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,43.28909,2,1
2023-09-18T05:15:00-00:00,2023-09-18T05:30:00-00:00,2023-09-17,23,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,36.2122,2,1
2023-09-18T06:15:00-00:00,2023-09-18T06:30:00-00:00,2023-09-17,24,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,35.10977,2,1
2023-09-18T00:30:00-00:00,2023-09-18T00:45:00-00:00,2023-09-17,18,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,37.11592,3,1
2023-09-18T01:30:00-00:00,2023-09-18T01:45:00-00:00,2023-09-17,19,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,48.40363,3,1
2023-09-18T02:30:00-00:00,2023-09-18T02:45:00-00:00,2023-09-17,20,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,31.6776,3,1
2023-09-18T03:30:00-00:00,2023-09-18T03:45:00-00:00,2023-09-17,21,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,28.56817,3,1
2023-09-18T04:30:00-00:00,2023-09-18T04:45:00-00:00,2023-09-17,22,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,41.27509,3,1
2023-09-18T05:30:00-00:00,2023-09-18T05:45:00-00:00,2023-09-17,23,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,35.15256,3,1
2023-09-18T06:30:00-00:00,2023-09-18T06:45:00-00:00,2023-09-17,24,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,34.30925,3,1
2023-09-18T00:45:00-00:00,2023-09-18T01:00:00-00:00,2023-09-17,18,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,59.6997,4,1
2023-09-18T01:45:00-00:00,2023-09-18T02:00:00-00:00,2023-09-17,19,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,51.19565,4,1
2023-09-18T02:45:00-00:00,2023-09-18T03:00:00-00:00,2023-09-17,20,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,30.70033,4,1
2023-09-18T03:45:00-00:00,2023-09-18T04:00:00-00:00,2023-09-17,21,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,36.5167,4,1
2023-09-18T04:45:00-00:00,2023-09-18T05:00:00-00:00,2023-09-17,22,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,36.09467,4,1
2023-09-18T05:45:00-00:00,2023-09-18T06:00:00-00:00,2023-09-17,23,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,32.30242,4,1
2023-09-18T06:45:00-00:00,2023-09-18T07:00:00-00:00,2023-09-17,24,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,30.94039,4,1
2023-09-18T00:00:00-00:00,2023-09-18T00:15:00-00:00,2023-09-17,18,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,0.0012,1,2
2023-09-18T01:00:00-00:00,2023-09-18T01:15:00-00:00,2023-09-17,19,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,0.0012,1,2
2023-09-18T02:00:00-00:00,2023-09-18T02:15:00-00:00,2023-09-17,20,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,0.0012,1,2
2023-09-18T03:00:00-00:00,2023-09-18T03:15:00-00:00,2023-09-17,21,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,-22.14449,1,2
2023-09-18T04:00:00-00:00,2023-09-18T04:15:00-00:00,2023-09-17,22,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,0,1,2
2023-09-18T05:00:00-00:00,2023-09-18T05:15:00-00:00,2023-09-17,23,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,0,1,2
2023-09-18T06:00:00-00:00,2023-09-18T06:15:00-00:00,2023-09-17,24,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,0.0012,1,2
2023-09-18T00:15:00-00:00,2023-09-18T00:30:00-00:00,2023-09-17,18,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,0.0012,2,2
2023-09-18T01:15:00-00:00,2023-09-18T01:30:00-00:00,2023-09-17,19,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,0.0012,2,2
2023-09-18T02:15:00-00:00,2023-09-18T02:30:00-00:00,2023-09-17,20,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,-16.10511,2,2
2023-09-18T03:15:00-00:00,2023-09-18T03:30:00-00:00,2023-09-17,21,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,-19.29159,2,2
2023-09-18T04:15:00-00:00,2023-09-18T04:30:00-00:00,2023-09-17,22,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,0,2,2
2023-09-18T05:15:00-00:00,2023-09-18T05:30:00-00:00,2023-09-17,23,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,0,2,2
2023-09-18T06:15:00-00:00,2023-09-18T06:30:00-00:00,2023-09-17,24,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,0.0012,2,2
2023-09-18T00:30:00-00:00,2023-09-18T00:45:00-00:00,2023-09-17,18,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,0.0012,3,2
2023-09-18T01:30:00-00:00,2023-09-18T01:45:00-00:00,2023-09-17,19,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,0.0012,3,2
2023-09-18T02:30:00-00:00,2023-09-18T02:45:00-00:00,2023-09-17,20,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,-18.64411,3,2
2023-09-18T03:30:00-00:00,2023-09-18T03:45:00-00:00,2023-09-17,21,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,-21.4406,3,2
2023-09-18T04:30:00-00:00,2023-09-18T04:45:00-00:00,2023-09-17,22,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,0,3,2
2023-09-18T05:30:00-00:00,2023-09-18T05:45:00-00:00,2023-09-17,23,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,0,3,2
2023-09-18T06:30:00-00:00,2023-09-18T06:45:00-00:00,2023-09-17,24,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,0.0012,3,2
2023-09-18T00:45:00-00:00,2023-09-18T01:00:00-00:00,2023-09-17,18,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,0.0012,4,2
2023-09-18T01:45:00-00:00,2023-09-18T02:00:00-00:00,2023-09-17,19,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,0.0012,4,2
2023-09-18T02:45:00-00:00,2023-09-18T03:00:00-00:00,2023-09-17,20,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,-19.41317,4,2
2023-09-18T03:45:00-00:00,2023-09-18T04:00:00-00:00,2023-09-17,21,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,0,4,2
2023-09-18T04:45:00-00:00,2023-09-18T05:00:00-00:00,2023-09-17,22,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,0,4,2
2023-09-18T05:45:00-00:00,2023-09-18T06:00:00-00:00,2023-09-17,23,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,0.0012,4,2
2023-09-18T06:45:00-00:00,2023-09-18T07:00:00-00:00,2023-09-17,24,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,0.0012,4,2
2023-09-18T00:00:00-00:00,2023-09-18T00:15:00-00:00,2023-09-17,18,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCE,LMP_ENE_PRC,MIL1_3_PASGNODE,ALL,1,24.13477,1,3
2023-09-18T01:00:00-00:00,2023-09-18T01:15:00-00:00,2023-09-17,19,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCE,LMP_ENE_PRC,MIL1_3_PASGNODE,ALL,1,42.63847,1,3
2023-09-18T02:00:00-00:00,2023-09-18T02:15:00-00:00,2023-09-17,20,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCE,LMP_ENE_PRC,MIL1_3_PASGNODE,ALL,1,53.65974,1,3
2023-09-18T03:00:00-00:00,2023-09-18T03:15:00-00:00,2023-09-17,21,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCE,LMP_ENE_PRC,MIL1_3_PASGNODE,ALL,1,61.91008,1,3
2023-09-18T04:00:00-00:00,2023-09-18T04:15:00-00:00,2023-09-17,22,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCE,LMP_ENE_PRC,MIL1_3_PASGNODE,ALL,1,48.16528,1,3
2023-09-18T05:00:00-00:00,2023-09-18T05:15:00-00:00,2023-09-17,23,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCE,LMP_ENE_PRC,MIL1_3_PASGNODE,ALL,1,41.75327,1,3
2023-09-18T06:00:00-00:00,2023-09-18T06:15:00-00:00,2023-09-17,24,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCE,LMP_ENE_PRC,MIL1_3_PASGNODE,ALL,1,38.86732,1,3
2023-09-18T00:15:00-00:00,2023-09-18T00:30:00-00:00,2023-09-17,18,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCE,LMP_ENE_PRC,MIL1_3_PASGNODE,ALL,1,30.91964,2,3
2023-09-18T01:15:00-00:00,2023-09-18T01:30:00-00:00,2023-09-17,19,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCE,LMP_ENE_PRC,MIL1_3_PASGNODE,ALL,1,52.34601,2,3
2023-09-18T02:15:00-00:00,2023-09-18T02:30:00-00:00,2023-09-17,20,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCE,LMP_ENE_PRC,MIL1_3_PASGNODE,ALL,1,62.38952,2,3
2023-09-18T03:15:00-00:00,2023-09-18T03:30:00-00:00,2023-09-17,21,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCE,LMP_ENE_PRC,MIL1_3_PASGNODE,ALL,1,53.32492,2,3
2023-09-18T04:15:00-00:00,2023-09-18T04:30:00-00:00,2023-09-17,22,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCE,LMP_ENE_PRC,MIL1_3_PASGNODE,ALL,1,47.10968,2,3
2023-09-18T05:15:00-00:00,2023-09-18T05:30:00-00:00,2023-09-17,23,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCE,LMP_ENE_PRC,MIL1_3_PASGNODE,ALL,1,39.74122,2,3
2023-09-18T06:15:00-00:00,2023-09-18T06:30:00-00:00,2023-09-17,24,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCE,LMP_ENE_PRC,MIL1_3_PASGNODE,ALL,1,37.33373,2,3
2023-09-18T00:30:00-00:00,2023-09-18T00:45:00-00:00,2023-09-17,18,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCE,LMP_ENE_PRC,MIL1_3_PASGNODE,ALL,1,38.77431,3,3
2023-09-18T01:30:00-00:00,2023-09-18T01:45:00-00:00,2023-09-17,19,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCE,LMP_ENE_PRC,MIL1_3_PASGNODE,ALL,1,52.05691,3,3
2023-09-18T02:30:00-00:00,2023-09-18T02:45:00-00:00,2023-09-17,20,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCE,LMP_ENE_PRC,MIL1_3_PASGNODE,ALL,1,53.38975,3,3
2023-09-18T03:30:00-00:00,2023-09-18T03:45:00-00:00,2023-09-17,21,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCE,LMP_ENE_PRC,MIL1_3_PASGNODE,ALL,1,52.62174,3,3
2023-09-18T04:30:00-00:00,2023-09-18T04:45:00-00:00,2023-09-17,22,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCE,LMP_ENE_PRC,MIL1_3_PASGNODE,ALL,1,45.07983,3,3
2023-09-18T05:30:00-00:00,2023-09-18T05:45:00-00:00,2023-09-17,23,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCE,LMP_ENE_PRC,MIL1_3_PASGNODE,ALL,1,38.33431,3,3
2023-09-18T06:30:00-00:00,2023-09-18T06:45:00-00:00,2023-09-17,24,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCE,LMP_ENE_PRC,MIL1_3_PASGNODE,ALL,1,35.99633,3,3
2023-09-18T00:45:00-00:00,2023-09-18T01:00:00-00:00,2023-09-17,18,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCE,LMP_ENE_PRC,MIL1_3_PASGNODE,ALL,1,62.80092,4,3
2023-09-18T01:45:00-00:00,2023-09-18T02:00:00-00:00,2023-09-17,19,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCE,LMP_ENE_PRC,MIL1_3_PASGNODE,ALL,1,55.35144,4,3
2023-09-18T02:45:00-00:00,2023-09-18T03:00:00-00:00,2023-09-17,20,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCE,LMP_ENE_PRC,MIL1_3_PASGNODE,ALL,1,53.21294,4,3
2023-09-18T03:45:00-00:00,2023-09-18T04:00:00-00:00,2023-09-17,21,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCE,LMP_ENE_PRC,MIL1_3_PASGNODE,ALL,1,40.33657,4,3
2023-09-18T04:45:00-00:00,2023-09-18T05:00:00-00:00,2023-09-17,22,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCE,LMP_ENE_PRC,MIL1_3_PASGNODE,ALL,1,39.2803,4,3
2023-09-18T05:45:00-00:00,2023-09-18T06:00:00-00:00,2023-09-17,23,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCE,LMP_ENE_PRC,MIL1_3_PASGNODE,ALL,1,34.98084,4,3
2023-09-18T06:45:00-00:00,2023-09-18T07:00:00-00:00,2023-09-17,24,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCE,LMP_ENE_PRC,MIL1_3_PASGNODE,ALL,1,32.47192,4,3
2023-09-18T00:00:00-00:00,2023-09-18T00:15:00-00:00,2023-09-17,18,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCL,LMP_LOSS_PRC,MIL1_3_PASGNODE,ALL,1,-0.76994,1,4
2023-09-18T01:00:00-00:00,2023-09-18T01:15:00-00:00,2023-09-17,19,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCL,LMP_LOSS_PRC,MIL1_3_PASGNODE,ALL,1,-2.71615,1,4
2023-09-18T02:00:00-00:00,2023-09-18T02:15:00-00:00,2023-09-17,20,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCL,LMP_LOSS_PRC,MIL1_3_PASGNODE,ALL,1,-4.29824,1,4
2023-09-18T03:00:00-00:00,2023-09-18T03:15:00-00:00,2023-09-17,21,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCL,LMP_LOSS_PRC,MIL1_3_PASGNODE,ALL,1,-3.3085,1,4
2023-09-18T04:00:00-00:00,2023-09-18T04:15:00-00:00,2023-09-17,22,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCL,LMP_LOSS_PRC,MIL1_3_PASGNODE,ALL,1,-3.93992,1,4
2023-09-18T05:00:00-00:00,2023-09-18T05:15:00-00:00,2023-09-17,23,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCL,LMP_LOSS_PRC,MIL1_3_PASGNODE,ALL,1,-3.52398,1,4
2023-09-18T06:00:00-00:00,2023-09-18T06:15:00-00:00,2023-09-17,24,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCL,LMP_LOSS_PRC,MIL1_3_PASGNODE,ALL,1,-2.65861,1,4
2023-09-18T00:15:00-00:00,2023-09-18T00:30:00-00:00,2023-09-17,18,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCL,LMP_LOSS_PRC,MIL1_3_PASGNODE,ALL,1,-1.12861,2,4
2023-09-18T01:15:00-00:00,2023-09-18T01:30:00-00:00,2023-09-17,19,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCL,LMP_LOSS_PRC,MIL1_3_PASGNODE,ALL,1,-3.32928,2,4
2023-09-18T02:15:00-00:00,2023-09-18T02:30:00-00:00,2023-09-17,20,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCL,LMP_LOSS_PRC,MIL1_3_PASGNODE,ALL,1,-3.92492,2,4
2023-09-18T03:15:00-00:00,2023-09-18T03:30:00-00:00,2023-09-17,21,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCL,LMP_LOSS_PRC,MIL1_3_PASGNODE,ALL,1,-2.74989,2,4
2023-09-18T04:15:00-00:00,2023-09-18T04:30:00-00:00,2023-09-17,22,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCL,LMP_LOSS_PRC,MIL1_3_PASGNODE,ALL,1,-3.8206,2,4
2023-09-18T05:15:00-00:00,2023-09-18T05:30:00-00:00,2023-09-17,23,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCL,LMP_LOSS_PRC,MIL1_3_PASGNODE,ALL,1,-3.52902,2,4
2023-09-18T06:15:00-00:00,2023-09-18T06:30:00-00:00,2023-09-17,24,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCL,LMP_LOSS_PRC,MIL1_3_PASGNODE,ALL,1,-2.22516,2,4
2023-09-18T00:30:00-00:00,2023-09-18T00:45:00-00:00,2023-09-17,18,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCL,LMP_LOSS_PRC,MIL1_3_PASGNODE,ALL,1,-1.65959,3,4
2023-09-18T01:30:00-00:00,2023-09-18T01:45:00-00:00,2023-09-17,19,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCL,LMP_LOSS_PRC,MIL1_3_PASGNODE,ALL,1,-3.65448,3,4
2023-09-18T02:30:00-00:00,2023-09-18T02:45:00-00:00,2023-09-17,20,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCL,LMP_LOSS_PRC,MIL1_3_PASGNODE,ALL,1,-3.06804,3,4
2023-09-18T03:30:00-00:00,2023-09-18T03:45:00-00:00,2023-09-17,21,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCL,LMP_LOSS_PRC,MIL1_3_PASGNODE,ALL,1,-2.61298,3,4
