INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,PRC,OPR_INTERVAL,GROUP
2023-09-18T20:45:00-00:00,2023-09-18T21:00:00-00:00,2023-09-18,14,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCE,LMP_ENE_PRC,CAS_PP_GNODE7,ALL,1,19.26345,4,8
2023-09-18T21:45:00-00:00,2023-09-18T22:00:00-00:00,2023-09-18,15,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCE,LMP_ENE_PRC,CAS_PP_GNODE7,ALL,1,22.26398,4,8
2023-09-18T22:45:00-00:00,2023-09-18T23:00:00-00:00,2023-09-18,16,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCE,LMP_ENE_PRC,CAS_PP_GNODE7,ALL,1,26.11152,4,8
2023-09-18T23:45:00-00:00,2023-09-19T00:00:00-00:00,2023-09-18,17,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCE,LMP_ENE_PRC,CAS_PP_GNODE7,ALL,1,28.53668,4,8
2023-09-19T00:45:00-00:00,2023-09-19T01:00:00-00:00,2023-09-18,18,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCE,LMP_ENE_PRC,CAS_PP_GNODE7,ALL,1,68.89242,4,8
2023-09-19T01:45:00-00:00,2023-09-19T02:00:00-00:00,2023-09-18,19,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCE,LMP_ENE_PRC,CAS_PP_GNODE7,ALL,1,77.51938,4,8
2023-09-19T02:45:00-00:00,2023-09-19T03:00:00-00:00,2023-09-18,20,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCE,LMP_ENE_PRC,CAS_PP_GNODE7,ALL,1,68.65927,4,8
2023-09-19T03:45:00-00:00,2023-09-19T04:00:00-00:00,2023-09-18,21,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCE,LMP_ENE_PRC,CAS_PP_GNODE7,ALL,1,47.47195,4,8
2023-09-19T04:45:00-00:00,2023-09-19T05:00:00-00:00,2023-09-18,22,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCE,LMP_ENE_PRC,CAS_PP_GNODE7,ALL,1,44.17309,4,8
2023-09-19T05:45:00-00:00,2023-09-19T06:00:00-00:00,2023-09-18,23,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCE,LMP_ENE_PRC,CAS_PP_GNODE7,ALL,1,40.38482,4,8
2023-09-19T06:45:00-00:00,2023-09-19T07:00:00-00:00,2023-09-18,24,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCE,LMP_ENE_PRC,CAS_PP_GNODE7,ALL,1,38.24394,4,8
2023-09-18T07:00:00-00:00,2023-09-18T07:15:00-00:00,2023-09-18,01,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.16535,1,9
2023-09-18T08:00:00-00:00,2023-09-18T08:15:00-00:00,2023-09-18,02,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.24667,1,9
2023-09-18T09:00:00-00:00,2023-09-18T09:15:00-00:00,2023-09-18,03,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.1246,1,9
2023-09-18T10:00:00-00:00,2023-09-18T10:15:00-00:00,2023-09-18,04,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.01315,1,9
2023-09-18T11:00:00-00:00,2023-09-18T11:15:00-00:00,2023-09-18,05,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.03228,1,9
2023-09-18T12:00:00-00:00,2023-09-18T12:15:00-00:00,2023-09-18,06,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.03232,1,9
2023-09-18T13:00:00-00:00,2023-09-18T13:15:00-00:00,2023-09-18,07,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.21156,1,9
2023-09-18T14:00:00-00:00,2023-09-18T14:15:00-00:00,2023-09-18,08,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.21991,1,9
2023-09-18T15:00:00-00:00,2023-09-18T15:15:00-00:00,2023-09-18,09,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.08448,1,9
2023-09-18T16:00:00-00:00,2023-09-18T16:15:00-00:00,2023-09-18,10,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.11975,1,9
2023-09-18T17:00:00-00:00,2023-09-18T17:15:00-00:00,2023-09-18,11,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.20485,1,9
2023-09-18T18:00:00-00:00,2023-09-18T18:15:00-00:00,2023-09-18,12,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.2221,1,9
2023-09-18T19:00:00-00:00,2023-09-18T19:15:00-00:00,2023-09-18,13,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.14389,1,9
2023-09-18T20:00:00-00:00,2023-09-18T20:15:00-00:00,2023-09-18,14,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.17797,1,9
2023-09-18T21:00:00-00:00,2023-09-18T21:15:00-00:00,2023-09-18,15,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.19856,1,9
2023-09-18T22:00:00-00:00,2023-09-18T22:15:00-00:00,2023-09-18,16,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.19379,1,9
2023-09-18T23:00:00-00:00,2023-09-18T23:15:00-00:00,2023-09-18,17,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.13979,1,9
2023-09-19T00:00:00-00:00,2023-09-19T00:15:00-00:00,2023-09-18,18,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.05678,1,9
2023-09-19T01:00:00-00:00,2023-09-19T01:15:00-00:00,2023-09-18,19,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.25461,1,9
2023-09-19T02:00:00-00:00,2023-09-19T02:15:00-00:00,2023-09-18,20,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.58832,1,9
2023-09-19T03:00:00-00:00,2023-09-19T03:15:00-00:00,2023-09-18,21,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.42878,1,9
2023-09-19T04:00:00-00:00,2023-09-19T04:15:00-00:00,2023-09-18,22,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.82324,1,9
2023-09-19T05:00:00-00:00,2023-09-19T05:15:00-00:00,2023-09-18,23,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.68785,1,9
2023-09-19T06:00:00-00:00,2023-09-19T06:15:00-00:00,2023-09-18,24,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.5768,1,9
2023-09-18T07:15:00-00:00,2023-09-18T07:30:00-00:00,2023-09-18,01,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.13098,2,9
2023-09-18T08:15:00-00:00,2023-09-18T08:30:00-00:00,2023-09-18,02,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.22911,2,9
2023-09-18T09:15:00-00:00,2023-09-18T09:30:00-00:00,2023-09-18,03,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.10443,2,9
2023-09-18T10:15:00-00:00,2023-09-18T10:30:00-00:00,2023-09-18,04,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.0331,2,9
2023-09-18T11:15:00-00:00,2023-09-18T11:30:00-00:00,2023-09-18,05,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.02922,2,9
2023-09-18T12:15:00-00:00,2023-09-18T12:30:00-00:00,2023-09-18,06,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.05486,2,9
2023-09-18T13:15:00-00:00,2023-09-18T13:30:00-00:00,2023-09-18,07,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.24897,2,9
2023-09-18T14:15:00-00:00,2023-09-18T14:30:00-00:00,2023-09-18,08,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.1488,2,9
2023-09-18T15:15:00-00:00,2023-09-18T15:30:00-00:00,2023-09-18,09,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.09451,2,9
2023-09-18T16:15:00-00:00,2023-09-18T16:30:00-00:00,2023-09-18,10,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.11849,2,9
2023-09-18T17:15:00-00:00,2023-09-18T17:30:00-00:00,2023-09-18,11,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.21747,2,9
2023-09-18T18:15:00-00:00,2023-09-18T18:30:00-00:00,2023-09-18,12,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.14298,2,9
2023-09-18T19:15:00-00:00,2023-09-18T19:30:00-00:00,2023-09-18,13,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.14505,2,9
2023-09-18T20:15:00-00:00,2023-09-18T20:30:00-00:00,2023-09-18,14,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.18092,2,9
2023-09-18T21:15:00-00:00,2023-09-18T21:30:00-00:00,2023-09-18,15,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.21699,2,9
2023-09-18T22:15:00-00:00,2023-09-18T22:30:00-00:00,2023-09-18,16,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.19112,2,9
2023-09-18T23:15:00-00:00,2023-09-18T23:30:00-00:00,2023-09-18,17,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.12169,2,9
2023-09-19T00:15:00-00:00,2023-09-19T00:30:00-00:00,2023-09-18,18,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.01273,2,9
2023-09-19T01:15:00-00:00,2023-09-19T01:30:00-00:00,2023-09-18,19,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.35732,2,9
2023-09-19T02:15:00-00:00,2023-09-19T02:30:00-00:00,2023-09-18,20,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.54685,2,9
2023-09-19T03:15:00-00:00,2023-09-19T03:30:00-00:00,2023-09-18,21,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.4178,2,9
2023-09-19T04:15:00-00:00,2023-09-19T04:30:00-00:00,2023-09-18,22,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.71746,2,9
2023-09-19T05:15:00-00:00,2023-09-19T05:30:00-00:00,2023-09-18,23,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.65755,2,9
2023-09-19T06:15:00-00:00,2023-09-19T06:30:00-00:00,2023-09-18,24,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.44437,2,9
2023-09-18T07:30:00-00:00,2023-09-18T07:45:00-00:00,2023-09-18,01,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.12478,3,9
2023-09-18T08:30:00-00:00,2023-09-18T08:45:00-00:00,2023-09-18,02,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.18585,3,9
2023-09-18T09:30:00-00:00,2023-09-18T09:45:00-00:00,2023-09-18,03,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.11783,3,9
2023-09-18T10:30:00-00:00,2023-09-18T10:45:00-00:00,2023-09-18,04,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.03347,3,9
2023-09-18T11:30:00-00:00,2023-09-18T11:45:00-00:00,2023-09-18,05,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.01682,3,9
2023-09-18T12:30:00-00:00,2023-09-18T12:45:00-00:00,2023-09-18,06,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.06311,3,9
2023-09-18T13:30:00-00:00,2023-09-18T13:45:00-00:00,2023-09-18,07,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.31458,3,9
2023-09-18T14:30:00-00:00,2023-09-18T14:45:00-00:00,2023-09-18,08,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.04915,3,9
2023-09-18T15:30:00-00:00,2023-09-18T15:45:00-00:00,2023-09-18,09,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.11074,3,9
2023-09-18T16:30:00-00:00,2023-09-18T16:45:00-00:00,2023-09-18,10,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.12494,3,9
2023-09-18T17:30:00-00:00,2023-09-18T17:45:00-00:00,2023-09-18,11,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.23712,3,9
2023-09-18T18:30:00-00:00,2023-09-18T18:45:00-00:00,2023-09-18,12,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.15084,3,9
2023-09-18T19:30:00-00:00,2023-09-18T19:45:00-00:00,2023-09-18,13,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.17116,3,9
2023-09-18T20:30:00-00:00,2023-09-18T20:45:00-00:00,2023-09-18,14,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.18186,3,9
2023-09-18T21:30:00-00:00,2023-09-18T21:45:00-00:00,2023-09-18,15,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.22964,3,9
2023-09-18T22:30:00-00:00,2023-09-18T22:45:00-00:00,2023-09-18,16,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.18034,3,9
2023-09-18T23:30:00-00:00,2023-09-18T23:45:00-00:00,2023-09-18,17,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.10057,3,9
2023-09-19T00:30:00-00:00,2023-09-19T00:45:00-00:00,2023-09-18,18,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.09492,3,9
2023-09-19T01:30:00-00:00,2023-09-19T01:45:00-00:00,2023-09-18,19,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.3785,3,9
2023-09-19T02:30:00-00:00,2023-09-19T02:45:00-00:00,2023-09-18,20,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.54764,3,9
2023-09-19T03:30:00-00:00,2023-09-19T03:45:00-00:00,2023-09-18,21,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.40192,3,9
2023-09-19T04:30:00-00:00,2023-09-19T04:45:00-00:00,2023-09-18,22,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.67803,3,9
2023-09-19T05:30:00-00:00,2023-09-19T05:45:00-00:00,2023-09-18,23,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.60136,3,9
2023-09-19T06:30:00-00:00,2023-09-19T06:45:00-00:00,2023-09-18,24,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.36321,3,9
2023-09-18T07:45:00-00:00,2023-09-18T08:00:00-00:00,2023-09-18,01,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.14376,4,9
2023-09-18T08:45:00-00:00,2023-09-18T09:00:00-00:00,2023-09-18,02,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.15071,4,9
2023-09-18T09:45:00-00:00,2023-09-18T10:00:00-00:00,2023-09-18,03,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.09153,4,9
2023-09-18T10:45:00-00:00,2023-09-18T11:00:00-00:00,2023-09-18,04,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.07759,4,9
2023-09-18T11:45:00-00:00,2023-09-18T12:00:00-00:00,2023-09-18,05,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.02702,4,9
2023-09-18T12:45:00-00:00,2023-09-18T13:00:00-00:00,2023-09-18,06,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.1273,4,9
2023-09-18T13:45:00-00:00,2023-09-18T14:00:00-00:00,2023-09-18,07,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.30019,4,9
2023-09-18T14:45:00-00:00,2023-09-18T15:00:00-00:00,2023-09-18,08,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.03504,4,9
2023-09-18T15:45:00-00:00,2023-09-18T16:00:00-00:00,2023-09-18,09,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.13831,4,9
2023-09-18T16:45:00-00:00,2023-09-18T17:00:00-00:00,2023-09-18,10,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.19923,4,9
2023-09-18T17:45:00-00:00,2023-09-18T18:00:00-00:00,2023-09-18,11,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.23156,4,9
2023-09-18T18:45:00-00:00,2023-09-18T19:00:00-00:00,2023-09-18,12,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.14335,4,9
2023-09-18T19:45:00-00:00,2023-09-18T20:00:00-00:00,2023-09-18,13,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.17472,4,9
2023-09-18T20:45:00-00:00,2023-09-18T21:00:00-00:00,2023-09-18,14,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.20228,4,9
2023-09-18T21:45:00-00:00,2023-09-18T22:00:00-00:00,2023-09-18,15,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.21375,4,9
2023-09-18T22:45:00-00:00,2023-09-18T23:00:00-00:00,2023-09-18,16,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.1619,4,9
2023-09-18T23:45:00-00:00,2023-09-19T00:00:00-00:00,2023-09-18,17,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,-0.10559,4,9
2023-09-19T00:45:00-00:00,2023-09-19T01:00:00-00:00,2023-09-18,18,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.22087,4,9
2023-09-19T01:45:00-00:00,2023-09-19T02:00:00-00:00,2023-09-18,19,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.42498,4,9
2023-09-19T02:45:00-00:00,2023-09-19T03:00:00-00:00,2023-09-18,20,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.48568,4,9
2023-09-19T03:45:00-00:00,2023-09-19T04:00:00-00:00,2023-09-18,21,CAS_PP_GNODE7,CAS_PP_GNODE7,CAS_PP_GNODE7,RTPD,MCL,LMP_LOSS_PRC,CAS_PP_GNODE7,ALL,1,0.73582,4,9
