lmp
112.42
114.67
106.13
90.01
90.91
88.30
88.11
88.02
90.46
87.40
89.09
89.34
98.26
98.70
98.73
107.01
83.20
98.78
98.79
114.29
89.50
105.62
106.86
111.41
108.27
102.16
99.64
86.14
97.41
86.94
86.14
78.70
83.44
87.92
75.99
79.64
81.31
80.29
80.00
80.37
61.19
76.26
81.23
83.16
75.61
77.65
102.14
107.31
114.64
114.50
117.75
127.31
133.13
121.95
129.72
215.97
127.98
145.56
164.30
188.46
227.09
269.26
566.48
1624.85
1038.26
955.75
1746.58
1780.72
1215.22
1999.99
2000.00
1991.93
1991.67
1991.67
1991.67
1648.61
1246.49
516.40
208.99
151.95
245.07
213.29
169.87
120.21
176.50
150.54
125.58
108.35
152.24
135.87
123.03
104.63
124.80
117.72
118.61
98.74
117.19
111.39
108.22
96.28
111.40
108.18
101.90
94.90
101.53
101.08
97.36
95.23
99.61
97.57
99.75
91.51
100.56
100.64
107.37
108.09
103.10
105.09
111.49
105.09
113.02
105.62
96.25
82.22
87.47
82.25
81.36
81.40
86.65
90.53
89.28
93.27
93.09
101.55
102.87
105.21
102.97
107.67
113.76
121.23
104.21
109.14
116.07
131.43
109.04
112.32
119.45
142.72
121.53
122.96
136.50
176.00
141.44
154.25
177.80
250.93
126.33
129.72
143.59
258.57
109.10
118.14
162.67
233.59
123.41
152.77
229.15
300.33
190.38
186.46
167.71
154.66
129.90
128.54
121.32
112.77
146.24
127.90
116.81
97.42
125.84
108.18
101.49
96.49
103.71
79.08
77.50
76.34
81.16
75.20
74.75
74.99
81.17
81.94
78.24
66.18
70.36
73.01
66.01
61.96
68.39
65.80
65.28
58.68
74.02
66.06
70.24
67.99
68.11
65.34
65.18
57.20
77.34
76.20
74.67
76.47
84.34
77.20
70.69
21.25
25.49
25.35
24.58
22.99
28.14
27.91
27.11
45.71
50.62
61.36
62.23
66.34
58.14
65.31
67.03
65.85
8.19
10.95
10.72
11.61
69.89
77.02
85.90
88.43
77.12
98.93
99.09
123.21
112.07
112.28
99.47
136.51
71.72
75.15
80.70
154.94
76.58
124.50
97.08
215.59
85.72
159.35
161.46
400.12
100.45
119.92
112.71
113.80
86.48
74.71
74.53
71.94
73.26
72.39
72.37
72.42
86.06
83.70
75.78
70.63
73.34
74.49
71.91
70.62
72.46
70.97
69.66
61.03
73.99
72.23
67.60
59.59
69.67
65.75
63.64
57.31
72.86
71.47
71.15
70.43
70.44
68.56
68.94
70.22
72.34
72.52
71.75
69.16
57.08
44.31
38.67
31.91
72.12
66.74
65.73
34.55
65.31
49.40
38.30
6.46
6.77
6.61
8.47
5.80
5.47
7.39
7.87
9.36
10.68
14.63
57.89
66.83
35.07
56.08
69.00
52.57
70.68
70.80
71.91
80.09
73.74
79.66
82.26
84.05
79.10
85.49
95.20
131.45
91.18
103.53
109.02
150.61
106.96
109.19
110.75
206.19
129.39
287.63
1279.84
1123.32
147.40
155.02
131.63
119.99
