lmp
138.23
86.12
75.69
73.54
56.12
66.75
64.73
53.19
58.41
57.72
58.51
55.27
53.80
54.51
53.26
52.96
53.31
69.82
80.61
73.84
94.01
90.00
73.41
53.61
63.97
58.03
51.12
47.84
56.95
57.80
58.25
55.08
67.23
67.83
67.11
66.12
66.53
68.09
69.29
69.46
68.20
70.57
72.60
70.74
57.13
61.89
64.12
67.23
67.68
71.57
69.08
70.19
62.13
62.03
63.78
62.55
60.08
56.23
67.57
78.06
54.21
56.61
62.30
71.05
56.48
65.40
73.24
97.33
64.89
80.21
89.88
106.16
76.65
86.15
106.88
95.97
93.71
91.32
100.70
90.72
103.18
93.51
95.87
89.09
97.35
79.89
79.48
63.91
77.92
77.25
61.77
59.14
62.77
51.33
53.09
47.10
51.48
51.65
48.92
45.13
50.49
49.65
47.63
45.59
48.58
47.81
47.78
45.55
49.30
49.29
49.32
48.97
47.88
47.74
51.18
47.09
72.05
53.63
39.39
36.51
51.45
60.34
167.17
176.70
131.04
53.61
51.81
46.50
52.40
51.12
50.04
36.37
47.70
48.96
51.95
40.33
52.25
53.70
54.13
43.70
40.45
48.67
46.68
46.22
51.09
40.20
50.76
39.96
30.63
43.95
49.30
49.37
42.31
47.10
49.83
53.83
39.36
42.88
49.89
47.91
48.29
43.13
46.33
53.03
39.60
45.40
55.81
66.90
57.87
65.74
78.20
96.67
61.52
57.04
56.61
55.87
65.21
62.00
57.69
53.52
46.92
45.08
45.36
34.71
46.47
44.10
40.83
38.21
47.36
39.50
49.34
41.92
50.36
44.41
42.53
30.86
44.35
42.53
42.76
42.83
53.05
51.47
50.14
46.35
50.83
48.78
47.49
45.31
47.78
46.21
48.05
42.57
53.95
53.62
36.90
0.00
23.99
1.93
0.00
-0.01
-0.01
31.61
22.64
7.69
28.78
29.09
28.32
58.05
39.61
55.95
98.42
98.88
115.38
28.53
28.36
28.43
30.68
27.87
28.64
27.65
25.97
17.08
15.89
12.93
15.65
13.83
15.52
13.98
-3.36
-1.31
17.70
-2.07
-3.29
0.31
9.92
20.13
7.59
9.91
39.34
39.83
5.69
9.00
32.88
54.47
7.35
39.23
