OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,TRADING_HUB,RENEWABLE_TYPE,LABEL,XML_DATA_ITEM,MARKET_RUN_ID_POS,RENEW_POS,MW,MARKET_RUN_ID,GROUP
2022-03-31,2,0,2022-03-31T08:00:00-00:00,2022-03-31T09:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.73795,ACTUAL,1
2022-03-31,3,0,2022-03-31T09:00:00-00:00,2022-03-31T10:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.76445,ACTUAL,1
2022-03-31,4,0,2022-03-31T10:00:00-00:00,2022-03-31T11:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.75237,ACTUAL,1
2022-03-31,5,0,2022-03-31T11:00:00-00:00,2022-03-31T12:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.70764,ACTUAL,1
2022-03-31,6,0,2022-03-31T12:00:00-00:00,2022-03-31T13:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.52948,ACTUAL,1
2022-03-31,7,0,2022-03-31T13:00:00-00:00,2022-03-31T14:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-3.22315,ACTUAL,1
2022-03-31,8,0,2022-03-31T14:00:00-00:00,2022-03-31T15:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,325.08646,ACTUAL,1
2022-03-31,9,0,2022-03-31T15:00:00-00:00,2022-03-31T16:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1183.55516,ACTUAL,1
2022-03-31,10,0,2022-03-31T16:00:00-00:00,2022-03-31T17:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1319.63426,ACTUAL,1
2022-03-31,11,0,2022-03-31T17:00:00-00:00,2022-03-31T18:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1426.7509,ACTUAL,1
2022-03-31,12,0,2022-03-31T18:00:00-00:00,2022-03-31T19:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1539.22685,ACTUAL,1
