INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2022-08-31T08:00:00-00:00,2022-08-31T09:00:00-00:00,1,2022-08-31,2,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,977.94,DAM,1
2022-09-01T03:00:00-00:00,2022-09-01T04:00:00-00:00,1,2022-08-31,21,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1580.85,DAM,1
2022-08-31T11:00:00-00:00,2022-08-31T12:00:00-00:00,1,2022-08-31,5,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,941.79,DAM,1
2022-08-31T17:00:00-00:00,2022-08-31T18:00:00-00:00,1,2022-08-31,11,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1373.21,DAM,1
2022-08-31T20:00:00-00:00,2022-08-31T21:00:00-00:00,1,2022-08-31,14,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1601.44,DAM,1
2022-09-01T01:00:00-00:00,2022-09-01T02:00:00-00:00,1,2022-08-31,19,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1719.83,DAM,1
2022-08-31T09:00:00-00:00,2022-08-31T10:00:00-00:00,1,2022-08-31,3,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,937.67,DAM,1
2022-08-31T21:00:00-00:00,2022-08-31T22:00:00-00:00,1,2022-08-31,15,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1661.83,DAM,1
2022-08-31T13:00:00-00:00,2022-08-31T14:00:00-00:00,1,2022-08-31,7,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1122.7,DAM,1
2022-09-01T05:00:00-00:00,2022-09-01T06:00:00-00:00,1,2022-08-31,23,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1302.69,DAM,1
2022-09-01T04:00:00-00:00,2022-09-01T05:00:00-00:00,1,2022-08-31,22,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1449.51,DAM,1
2022-08-31T23:00:00-00:00,2022-09-01T00:00:00-00:00,1,2022-08-31,17,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1735.23,DAM,1
2022-08-31T22:00:00-00:00,2022-08-31T23:00:00-00:00,1,2022-08-31,16,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1703.95,DAM,1
2022-08-31T19:00:00-00:00,2022-08-31T20:00:00-00:00,1,2022-08-31,13,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1528.37,DAM,1
2022-09-01T06:00:00-00:00,2022-09-01T07:00:00-00:00,1,2022-08-31,24,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1177.64,DAM,1
2022-09-01T00:00:00-00:00,2022-09-01T01:00:00-00:00,1,2022-08-31,18,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1751,DAM,1
2022-09-01T02:00:00-00:00,2022-09-01T03:00:00-00:00,1,2022-08-31,20,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1656.32,DAM,1
2022-08-31T15:00:00-00:00,2022-08-31T16:00:00-00:00,1,2022-08-31,9,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1254.45,DAM,1
2022-08-31T14:00:00-00:00,2022-08-31T15:00:00-00:00,1,2022-08-31,8,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1203.65,DAM,1
2022-08-31T18:00:00-00:00,2022-08-31T19:00:00-00:00,1,2022-08-31,12,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1451.85,DAM,1
2022-08-31T16:00:00-00:00,2022-08-31T17:00:00-00:00,1,2022-08-31,10,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1311.39,DAM,1
2022-08-31T12:00:00-00:00,2022-08-31T13:00:00-00:00,1,2022-08-31,6,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1023.74,DAM,1
2022-08-31T10:00:00-00:00,2022-08-31T11:00:00-00:00,1,2022-08-31,4,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,920.13,DAM,1
2022-08-31T13:00:00-00:00,2022-08-31T14:00:00-00:00,1,2022-08-31,7,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4122.95,DAM,2
2022-09-01T03:00:00-00:00,2022-09-01T04:00:00-00:00,1,2022-08-31,21,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,6013.28,DAM,2
2022-08-31T22:00:00-00:00,2022-08-31T23:00:00-00:00,1,2022-08-31,16,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,6476.27,DAM,2
2022-08-31T23:00:00-00:00,2022-09-01T00:00:00-00:00,1,2022-08-31,17,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,6681.73,DAM,2
2022-08-31T16:00:00-00:00,2022-08-31T17:00:00-00:00,1,2022-08-31,10,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4515.83,DAM,2
2022-09-01T01:00:00-00:00,2022-09-01T02:00:00-00:00,1,2022-08-31,19,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,6537.92,DAM,2
2022-08-31T20:00:00-00:00,2022-08-31T21:00:00-00:00,1,2022-08-31,14,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5963.32,DAM,2
2022-08-31T18:00:00-00:00,2022-08-31T19:00:00-00:00,1,2022-08-31,12,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5176.8,DAM,2
2022-08-31T10:00:00-00:00,2022-08-31T11:00:00-00:00,1,2022-08-31,4,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3990.8,DAM,2
2022-08-31T15:00:00-00:00,2022-08-31T16:00:00-00:00,1,2022-08-31,9,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4321.09,DAM,2
2022-08-31T14:00:00-00:00,2022-08-31T15:00:00-00:00,1,2022-08-31,8,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4194.05,DAM,2
2022-08-31T09:00:00-00:00,2022-08-31T10:00:00-00:00,1,2022-08-31,3,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4113.15,DAM,2
2022-08-31T08:00:00-00:00,2022-08-31T09:00:00-00:00,1,2022-08-31,2,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4303.27,DAM,2
2022-08-31T21:00:00-00:00,2022-08-31T22:00:00-00:00,1,2022-08-31,15,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,6296.75,DAM,2
2022-09-01T06:00:00-00:00,2022-09-01T07:00:00-00:00,1,2022-08-31,24,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4774.85,DAM,2
2022-08-31T17:00:00-00:00,2022-08-31T18:00:00-00:00,1,2022-08-31,11,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4819.15,DAM,2
2022-09-01T00:00:00-00:00,2022-09-01T01:00:00-00:00,1,2022-08-31,18,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,6768.71,DAM,2
2022-08-31T12:00:00-00:00,2022-08-31T13:00:00-00:00,1,2022-08-31,6,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4041.91,DAM,2
2022-09-01T04:00:00-00:00,2022-09-01T05:00:00-00:00,1,2022-08-31,22,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5638.82,DAM,2
2022-08-31T11:00:00-00:00,2022-08-31T12:00:00-00:00,1,2022-08-31,5,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3964.3,DAM,2
2022-09-01T02:00:00-00:00,2022-09-01T03:00:00-00:00,1,2022-08-31,20,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,6250.32,DAM,2
2022-09-01T05:00:00-00:00,2022-09-01T06:00:00-00:00,1,2022-08-31,23,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5177.35,DAM,2
2022-08-31T19:00:00-00:00,2022-08-31T20:00:00-00:00,1,2022-08-31,13,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5566.13,DAM,2
2022-08-31T14:00:00-00:00,2022-08-31T15:00:00-00:00,1,2022-08-31,8,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1852.21,DAM,3
2022-09-01T03:00:00-00:00,2022-09-01T04:00:00-00:00,1,2022-08-31,21,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3101.43,DAM,3
2022-08-31T22:00:00-00:00,2022-08-31T23:00:00-00:00,1,2022-08-31,16,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3401.16,DAM,3
2022-08-31T10:00:00-00:00,2022-08-31T11:00:00-00:00,1,2022-08-31,4,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1627.79,DAM,3
2022-08-31T18:00:00-00:00,2022-08-31T19:00:00-00:00,1,2022-08-31,12,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2342.3,DAM,3
2022-08-31T20:00:00-00:00,2022-08-31T21:00:00-00:00,1,2022-08-31,14,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2856.86,DAM,3
2022-09-01T05:00:00-00:00,2022-09-01T06:00:00-00:00,1,2022-08-31,23,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2486.82,DAM,3
2022-08-31T19:00:00-00:00,2022-08-31T20:00:00-00:00,1,2022-08-31,13,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2577.27,DAM,3
2022-08-31T23:00:00-00:00,2022-09-01T00:00:00-00:00,1,2022-08-31,17,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3585.6,DAM,3
2022-09-01T06:00:00-00:00,2022-09-01T07:00:00-00:00,1,2022-08-31,24,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2186.49,DAM,3
2022-08-31T08:00:00-00:00,2022-08-31T09:00:00-00:00,1,2022-08-31,2,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1802.73,DAM,3
2022-08-31T17:00:00-00:00,2022-08-31T18:00:00-00:00,1,2022-08-31,11,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2163.42,DAM,3
2022-09-01T00:00:00-00:00,2022-09-01T01:00:00-00:00,1,2022-08-31,18,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3638.04,DAM,3
2022-09-01T04:00:00-00:00,2022-09-01T05:00:00-00:00,1,2022-08-31,22,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2831.64,DAM,3
2022-08-31T21:00:00-00:00,2022-08-31T22:00:00-00:00,1,2022-08-31,15,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3138.08,DAM,3
2022-09-01T02:00:00-00:00,2022-09-01T03:00:00-00:00,1,2022-08-31,20,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3327.41,DAM,3
2022-08-31T11:00:00-00:00,2022-08-31T12:00:00-00:00,1,2022-08-31,5,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1627.25,DAM,3
2022-08-31T12:00:00-00:00,2022-08-31T13:00:00-00:00,1,2022-08-31,6,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1691.26,DAM,3
2022-08-31T13:00:00-00:00,2022-08-31T14:00:00-00:00,1,2022-08-31,7,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1775.59,DAM,3
2022-08-31T09:00:00-00:00,2022-08-31T10:00:00-00:00,1,2022-08-31,3,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1692.25,DAM,3
2022-08-31T16:00:00-00:00,2022-08-31T17:00:00-00:00,1,2022-08-31,10,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2033.31,DAM,3
2022-09-01T01:00:00-00:00,2022-09-01T02:00:00-00:00,1,2022-08-31,19,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3539.44,DAM,3
2022-08-31T15:00:00-00:00,2022-08-31T16:00:00-00:00,1,2022-08-31,9,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1934.83,DAM,3
2022-08-31T19:00:00-00:00,2022-08-31T20:00:00-00:00,1,2022-08-31,13,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,426.08,DAM,4
