INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2022-12-02T01:00:00-00:00,2022-12-02T02:00:00-00:00,1,2022-12-01,18,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1703.11,DAM,1
2022-12-02T02:00:00-00:00,2022-12-02T03:00:00-00:00,1,2022-12-01,19,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1681.58,DAM,1
2022-12-01T21:00:00-00:00,2022-12-01T22:00:00-00:00,1,2022-12-01,14,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1571.82,DAM,1
2022-12-01T18:00:00-00:00,2022-12-01T19:00:00-00:00,1,2022-12-01,11,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1620.57,DAM,1
2022-12-01T11:00:00-00:00,2022-12-01T12:00:00-00:00,1,2022-12-01,4,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1220.7,DAM,1
2022-12-01T13:00:00-00:00,2022-12-01T14:00:00-00:00,1,2022-12-01,6,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1404.9,DAM,1
2022-12-01T12:00:00-00:00,2022-12-01T13:00:00-00:00,1,2022-12-01,5,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1276.45,DAM,1
2022-12-02T07:00:00-00:00,2022-12-02T08:00:00-00:00,1,2022-12-01,24,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1352.79,DAM,1
2022-12-01T20:00:00-00:00,2022-12-01T21:00:00-00:00,1,2022-12-01,13,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1590.61,DAM,1
2022-12-01T16:00:00-00:00,2022-12-01T17:00:00-00:00,1,2022-12-01,9,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1648.45,DAM,1
2022-12-02T05:00:00-00:00,2022-12-02T06:00:00-00:00,1,2022-12-01,22,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1520.39,DAM,1
2022-12-01T10:00:00-00:00,2022-12-01T11:00:00-00:00,1,2022-12-01,3,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1208.16,DAM,1
2022-12-01T09:00:00-00:00,2022-12-01T10:00:00-00:00,1,2022-12-01,2,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1218.24,DAM,1
2022-12-02T03:00:00-00:00,2022-12-02T04:00:00-00:00,1,2022-12-01,20,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1650.25,DAM,1
2022-12-02T00:00:00-00:00,2022-12-02T01:00:00-00:00,1,2022-12-01,17,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1658.49,DAM,1
2022-12-01T23:00:00-00:00,2022-12-02T00:00:00-00:00,1,2022-12-01,16,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1571.28,DAM,1
2022-12-01T22:00:00-00:00,2022-12-01T23:00:00-00:00,1,2022-12-01,15,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1556.06,DAM,1
2022-12-01T17:00:00-00:00,2022-12-01T18:00:00-00:00,1,2022-12-01,10,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1638.37,DAM,1
2022-12-01T15:00:00-00:00,2022-12-01T16:00:00-00:00,1,2022-12-01,8,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1647.06,DAM,1
2022-12-01T14:00:00-00:00,2022-12-01T15:00:00-00:00,1,2022-12-01,7,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1561.34,DAM,1
