OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,TRADING_HUB,RENEWABLE_TYPE,LABEL,XML_DATA_ITEM,MARKET_RUN_ID_POS,RENEW_POS,MW,MARKET_RUN_ID,GROUP
2021-12-31,1,0,2021-12-31T08:00:00-00:00,2021-12-31T09:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2021-12-31,2,0,2021-12-31T09:00:00-00:00,2021-12-31T10:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2021-12-31,3,0,2021-12-31T10:00:00-00:00,2021-12-31T11:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2021-12-31,4,0,2021-12-31T11:00:00-00:00,2021-12-31T12:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2021-12-31,5,0,2021-12-31T12:00:00-00:00,2021-12-31T13:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2021-12-31,6,0,2021-12-31T13:00:00-00:00,2021-12-31T14:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2021-12-31,7,0,2021-12-31T14:00:00-00:00,2021-12-31T15:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2021-12-31,8,0,2021-12-31T15:00:00-00:00,2021-12-31T16:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,90.37,DAM,1
2021-12-31,9,0,2021-12-31T16:00:00-00:00,2021-12-31T17:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,469.64,DAM,1
2021-12-31,10,0,2021-12-31T17:00:00-00:00,2021-12-31T18:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,873.49,DAM,1
2021-12-31,11,0,2021-12-31T18:00:00-00:00,2021-12-31T19:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1019.15,DAM,1
2021-12-31,12,0,2021-12-31T19:00:00-00:00,2021-12-31T20:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1042.25,DAM,1
2021-12-31,13,0,2021-12-31T20:00:00-00:00,2021-12-31T21:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1046.69,DAM,1
2021-12-31,14,0,2021-12-31T21:00:00-00:00,2021-12-31T22:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1037.67,DAM,1
2021-12-31,15,0,2021-12-31T22:00:00-00:00,2021-12-31T23:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,930.64,DAM,1
2021-12-31,16,0,2021-12-31T23:00:00-00:00,2022-01-01T00:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,561.25,DAM,1
2021-12-31,17,0,2022-01-01T00:00:00-00:00,2022-01-01T01:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,130.5,DAM,1
2021-12-31,18,0,2022-01-01T01:00:00-00:00,2022-01-01T02:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2021-12-31,19,0,2022-01-01T02:00:00-00:00,2022-01-01T03:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2021-12-31,20,0,2022-01-01T03:00:00-00:00,2022-01-01T04:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
