INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2023-06-01T15:00:00-00:00,2023-06-01T16:00:00-00:00,1,2023-06-01,9,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1164.2,DAM,1
2023-06-01T23:00:00-00:00,2023-06-02T00:00:00-00:00,1,2023-06-01,17,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1218.77,DAM,1
2023-06-01T21:00:00-00:00,2023-06-01T22:00:00-00:00,1,2023-06-01,15,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1215.55,DAM,1
2023-06-02T00:00:00-00:00,2023-06-02T01:00:00-00:00,1,2023-06-01,18,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1228.66,DAM,1
2023-06-02T01:00:00-00:00,2023-06-02T02:00:00-00:00,1,2023-06-01,19,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1215.19,DAM,1
2023-06-01T09:00:00-00:00,2023-06-01T10:00:00-00:00,1,2023-06-01,3,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,836.24,DAM,1
2023-06-01T14:00:00-00:00,2023-06-01T15:00:00-00:00,1,2023-06-01,8,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1134.19,DAM,1
2023-06-01T16:00:00-00:00,2023-06-01T17:00:00-00:00,1,2023-06-01,10,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1181.22,DAM,1
2023-06-01T17:00:00-00:00,2023-06-01T18:00:00-00:00,1,2023-06-01,11,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1190.76,DAM,1
2023-06-01T18:00:00-00:00,2023-06-01T19:00:00-00:00,1,2023-06-01,12,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1203.6,DAM,1
2023-06-01T22:00:00-00:00,2023-06-01T23:00:00-00:00,1,2023-06-01,16,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1210.96,DAM,1
2023-06-02T04:00:00-00:00,2023-06-02T05:00:00-00:00,1,2023-06-01,22,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1137.08,DAM,1
