OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,TRADING_HUB,RENEWABLE_TYPE,LABEL,XML_DATA_ITEM,MARKET_RUN_ID_POS,RENEW_POS,MW,MARKET_RUN_ID,GROUP
2022-07-01,15,0,2022-07-01T21:00:00-00:00,2022-07-01T22:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1821.42267,ACTUAL,1
2022-07-01,3,0,2022-07-01T09:00:00-00:00,2022-07-01T10:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,13.7106,ACTUAL,1
2022-07-01,14,0,2022-07-01T20:00:00-00:00,2022-07-01T21:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1880.0183,ACTUAL,1
2022-07-01,13,0,2022-07-01T19:00:00-00:00,2022-07-01T20:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1893.12524,ACTUAL,1
2022-07-01,12,0,2022-07-01T18:00:00-00:00,2022-07-01T19:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1879.75227,ACTUAL,1
2022-07-01,11,0,2022-07-01T17:00:00-00:00,2022-07-01T18:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1883.1764,ACTUAL,1
2022-07-01,10,0,2022-07-01T16:00:00-00:00,2022-07-01T17:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1850.98315,ACTUAL,1
2022-07-01,9,0,2022-07-01T15:00:00-00:00,2022-07-01T16:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1754.64787,ACTUAL,1
2022-07-01,8,0,2022-07-01T14:00:00-00:00,2022-07-01T15:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1329.18238,ACTUAL,1
2022-07-01,7,0,2022-07-01T13:00:00-00:00,2022-07-01T14:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,378.81539,ACTUAL,1
2022-07-01,6,0,2022-07-01T12:00:00-00:00,2022-07-01T13:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,15.7131,ACTUAL,1
2022-07-01,5,0,2022-07-01T11:00:00-00:00,2022-07-01T12:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,13.72974,ACTUAL,1
2022-07-01,4,0,2022-07-01T10:00:00-00:00,2022-07-01T11:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,13.71875,ACTUAL,1
2022-07-01,2,0,2022-07-01T08:00:00-00:00,2022-07-01T09:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,13.74074,ACTUAL,1
2022-07-01,24,0,2022-07-02T06:00:00-00:00,2022-07-02T07:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,16.09994,ACTUAL,1
2022-07-01,23,0,2022-07-02T05:00:00-00:00,2022-07-02T06:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,15.96641,ACTUAL,1
2022-07-01,22,0,2022-07-02T04:00:00-00:00,2022-07-02T05:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,15.18604,ACTUAL,1
2022-07-01,21,0,2022-07-02T03:00:00-00:00,2022-07-02T04:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,25.03371,ACTUAL,1
2022-07-01,20,0,2022-07-02T02:00:00-00:00,2022-07-02T03:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,469.71992,ACTUAL,1
2022-07-01,19,0,2022-07-02T01:00:00-00:00,2022-07-02T02:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1273.88909,ACTUAL,1
2022-07-01,18,0,2022-07-02T00:00:00-00:00,2022-07-02T01:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1591.32306,ACTUAL,1
2022-07-01,17,0,2022-07-01T23:00:00-00:00,2022-07-02T00:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1730.8664,ACTUAL,1
2022-07-01,16,0,2022-07-01T22:00:00-00:00,2022-07-01T23:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1815.92573,ACTUAL,1
2022-07-01,3,0,2022-07-01T09:00:00-00:00,2022-07-01T10:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,944.70294,ACTUAL,2
2022-07-01,15,0,2022-07-01T21:00:00-00:00,2022-07-01T22:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,637.09579,ACTUAL,2
2022-07-01,2,0,2022-07-01T08:00:00-00:00,2022-07-01T09:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,979.03626,ACTUAL,2
2022-07-01,8,0,2022-07-01T14:00:00-00:00,2022-07-01T15:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,746.06414,ACTUAL,2
2022-07-01,24,0,2022-07-02T06:00:00-00:00,2022-07-02T07:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,968.05616,ACTUAL,2
2022-07-01,12,0,2022-07-01T18:00:00-00:00,2022-07-01T19:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,470.37453,ACTUAL,2
2022-07-01,23,0,2022-07-02T05:00:00-00:00,2022-07-02T06:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1014.7253,ACTUAL,2
2022-07-01,7,0,2022-07-01T13:00:00-00:00,2022-07-01T14:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,733.63217,ACTUAL,2
2022-07-01,22,0,2022-07-02T04:00:00-00:00,2022-07-02T05:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1060.70168,ACTUAL,2
2022-07-01,10,0,2022-07-01T16:00:00-00:00,2022-07-01T17:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,640.10307,ACTUAL,2
2022-07-01,21,0,2022-07-02T03:00:00-00:00,2022-07-02T04:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1018.41875,ACTUAL,2
2022-07-01,6,0,2022-07-01T12:00:00-00:00,2022-07-01T13:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,805.78113,ACTUAL,2
2022-07-01,20,0,2022-07-02T02:00:00-00:00,2022-07-02T03:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,996.37145,ACTUAL,2
2022-07-01,13,0,2022-07-01T19:00:00-00:00,2022-07-01T20:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,457.34215,ACTUAL,2
2022-07-01,19,0,2022-07-02T01:00:00-00:00,2022-07-02T02:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,938.73241,ACTUAL,2
2022-07-01,5,0,2022-07-01T11:00:00-00:00,2022-07-01T12:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,910.56867,ACTUAL,2
2022-07-01,18,0,2022-07-02T00:00:00-00:00,2022-07-02T01:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,833.40397,ACTUAL,2
2022-07-01,9,0,2022-07-01T15:00:00-00:00,2022-07-01T16:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,686.6798,ACTUAL,2
2022-07-01,17,0,2022-07-01T23:00:00-00:00,2022-07-02T00:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,816.10621,ACTUAL,2
2022-07-01,4,0,2022-07-01T10:00:00-00:00,2022-07-01T11:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,901.38661,ACTUAL,2
2022-07-01,16,0,2022-07-01T22:00:00-00:00,2022-07-01T23:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,770.99677,ACTUAL,2
2022-07-01,11,0,2022-07-01T17:00:00-00:00,2022-07-01T18:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,549.15239,ACTUAL,2
2022-07-01,14,0,2022-07-01T20:00:00-00:00,2022-07-01T21:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,537.00838,ACTUAL,2
2022-07-01,15,0,2022-07-01T21:00:00-00:00,2022-07-01T22:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,9058.56005,ACTUAL,3
2022-07-01,14,0,2022-07-01T20:00:00-00:00,2022-07-01T21:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,9240.04822,ACTUAL,3
2022-07-01,17,0,2022-07-01T23:00:00-00:00,2022-07-02T00:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,8262.27631,ACTUAL,3
2022-07-01,18,0,2022-07-02T00:00:00-00:00,2022-07-02T01:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,7238.39782,ACTUAL,3
2022-07-01,19,0,2022-07-02T01:00:00-00:00,2022-07-02T02:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,4378.95789,ACTUAL,3
2022-07-01,20,0,2022-07-02T02:00:00-00:00,2022-07-02T03:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,909.15908,ACTUAL,3
2022-07-01,21,0,2022-07-02T03:00:00-00:00,2022-07-02T04:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-27.24516,ACTUAL,3
