INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2022-03-31T10:00:00-00:00,2022-03-31T11:00:00-00:00,1,2022-03-31,4,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1008.53,DAM,1
2022-03-31T16:00:00-00:00,2022-03-31T17:00:00-00:00,1,2022-03-31,10,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1383.84,DAM,1
2022-04-01T00:00:00-00:00,2022-04-01T01:00:00-00:00,1,2022-03-31,18,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1257.15,DAM,1
2022-03-31T09:00:00-00:00,2022-03-31T10:00:00-00:00,1,2022-03-31,3,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,993.67,DAM,1
2022-03-31T11:00:00-00:00,2022-03-31T12:00:00-00:00,1,2022-03-31,5,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1062.97,DAM,1
2022-03-31T08:00:00-00:00,2022-03-31T09:00:00-00:00,1,2022-03-31,2,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,996.43,DAM,1
2022-04-01T05:00:00-00:00,2022-04-01T06:00:00-00:00,1,2022-03-31,23,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1147.45,DAM,1
2022-03-31T20:00:00-00:00,2022-03-31T21:00:00-00:00,1,2022-03-31,14,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1277.05,DAM,1
2022-04-01T06:00:00-00:00,2022-04-01T07:00:00-00:00,1,2022-03-31,24,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1079.25,DAM,1
2022-03-31T22:00:00-00:00,2022-03-31T23:00:00-00:00,1,2022-03-31,16,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1224.8,DAM,1
2022-03-31T19:00:00-00:00,2022-03-31T20:00:00-00:00,1,2022-03-31,13,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1302.05,DAM,1
2022-03-31T18:00:00-00:00,2022-03-31T19:00:00-00:00,1,2022-03-31,12,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1326.97,DAM,1
2022-03-31T17:00:00-00:00,2022-03-31T18:00:00-00:00,1,2022-03-31,11,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1352.24,DAM,1
2022-03-31T14:00:00-00:00,2022-03-31T15:00:00-00:00,1,2022-03-31,8,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1411.08,DAM,1
2022-03-31T13:00:00-00:00,2022-03-31T14:00:00-00:00,1,2022-03-31,7,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1332.67,DAM,1
2022-03-31T12:00:00-00:00,2022-03-31T13:00:00-00:00,1,2022-03-31,6,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1186.04,DAM,1
2022-03-31T15:00:00-00:00,2022-03-31T16:00:00-00:00,1,2022-03-31,9,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1408.97,DAM,1
2022-04-01T04:00:00-00:00,2022-04-01T05:00:00-00:00,1,2022-03-31,22,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1230.02,DAM,1
2022-04-01T03:00:00-00:00,2022-04-01T04:00:00-00:00,1,2022-03-31,21,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1296.12,DAM,1
2022-03-31T23:00:00-00:00,2022-04-01T00:00:00-00:00,1,2022-03-31,17,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1230.73,DAM,1
2022-03-31T21:00:00-00:00,2022-03-31T22:00:00-00:00,1,2022-03-31,15,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1247.38,DAM,1
2022-04-01T01:00:00-00:00,2022-04-01T02:00:00-00:00,1,2022-03-31,19,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1269.31,DAM,1
2022-04-01T02:00:00-00:00,2022-04-01T03:00:00-00:00,1,2022-03-31,20,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1300.65,DAM,1
2022-04-01T02:00:00-00:00,2022-04-01T03:00:00-00:00,1,2022-03-31,20,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3423.85,DAM,2
2022-03-31T23:00:00-00:00,2022-04-01T00:00:00-00:00,1,2022-03-31,17,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2977.81,DAM,2
2022-03-31T21:00:00-00:00,2022-03-31T22:00:00-00:00,1,2022-03-31,15,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2663.25,DAM,2
2022-04-01T04:00:00-00:00,2022-04-01T05:00:00-00:00,1,2022-03-31,22,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3241.39,DAM,2
2022-03-31T20:00:00-00:00,2022-03-31T21:00:00-00:00,1,2022-03-31,14,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2561.96,DAM,2
2022-03-31T16:00:00-00:00,2022-03-31T17:00:00-00:00,1,2022-03-31,10,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2493.65,DAM,2
2022-03-31T09:00:00-00:00,2022-03-31T10:00:00-00:00,1,2022-03-31,3,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2466.32,DAM,2
2022-03-31T19:00:00-00:00,2022-03-31T20:00:00-00:00,1,2022-03-31,13,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2480.26,DAM,2
2022-04-01T06:00:00-00:00,2022-04-01T07:00:00-00:00,1,2022-03-31,24,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2735.7,DAM,2
2022-03-31T18:00:00-00:00,2022-03-31T19:00:00-00:00,1,2022-03-31,12,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2419.45,DAM,2
2022-03-31T15:00:00-00:00,2022-03-31T16:00:00-00:00,1,2022-03-31,9,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2646.93,DAM,2
2022-03-31T10:00:00-00:00,2022-03-31T11:00:00-00:00,1,2022-03-31,4,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2455.38,DAM,2
2022-04-01T05:00:00-00:00,2022-04-01T06:00:00-00:00,1,2022-03-31,23,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2986.08,DAM,2
2022-04-01T03:00:00-00:00,2022-04-01T04:00:00-00:00,1,2022-03-31,21,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3382.34,DAM,2
2022-03-31T22:00:00-00:00,2022-03-31T23:00:00-00:00,1,2022-03-31,16,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2782.34,DAM,2
2022-03-31T14:00:00-00:00,2022-03-31T15:00:00-00:00,1,2022-03-31,8,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2808.09,DAM,2
2022-04-01T01:00:00-00:00,2022-04-01T02:00:00-00:00,1,2022-03-31,19,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3333.96,DAM,2
2022-04-01T00:00:00-00:00,2022-04-01T01:00:00-00:00,1,2022-03-31,18,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3188.76,DAM,2
2022-03-31T12:00:00-00:00,2022-03-31T13:00:00-00:00,1,2022-03-31,6,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2694.14,DAM,2
2022-03-31T11:00:00-00:00,2022-03-31T12:00:00-00:00,1,2022-03-31,5,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2514.87,DAM,2
2022-03-31T08:00:00-00:00,2022-03-31T09:00:00-00:00,1,2022-03-31,2,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2518.08,DAM,2
