INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2023-04-01T16:00:00-00:00,2023-04-01T17:00:00-00:00,1,2023-04-01,10,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1328.47,DAM,1
2023-04-01T13:00:00-00:00,2023-04-01T14:00:00-00:00,1,2023-04-01,7,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1159.64,DAM,1
2023-04-01T15:00:00-00:00,2023-04-01T16:00:00-00:00,1,2023-04-01,9,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1294.67,DAM,1
2023-04-02T03:00:00-00:00,2023-04-02T04:00:00-00:00,1,2023-04-01,21,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1256.01,DAM,1
2023-04-02T04:00:00-00:00,2023-04-02T05:00:00-00:00,1,2023-04-01,22,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1210.4,DAM,1
2023-04-01T10:00:00-00:00,2023-04-01T11:00:00-00:00,1,2023-04-01,4,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1013.74,DAM,1
2023-04-01T12:00:00-00:00,2023-04-01T13:00:00-00:00,1,2023-04-01,6,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1091.24,DAM,1
2023-04-01T14:00:00-00:00,2023-04-01T15:00:00-00:00,1,2023-04-01,8,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1227.51,DAM,1
2023-04-01T20:00:00-00:00,2023-04-01T21:00:00-00:00,1,2023-04-01,14,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1257.18,DAM,1
2023-04-02T02:00:00-00:00,2023-04-02T03:00:00-00:00,1,2023-04-01,20,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1255.64,DAM,1
2023-04-01T18:00:00-00:00,2023-04-01T19:00:00-00:00,1,2023-04-01,12,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1317.45,DAM,1
2023-04-01T21:00:00-00:00,2023-04-01T22:00:00-00:00,1,2023-04-01,15,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1226.74,DAM,1
2023-04-02T06:00:00-00:00,2023-04-02T07:00:00-00:00,1,2023-04-01,24,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1098.44,DAM,1
2023-04-02T05:00:00-00:00,2023-04-02T06:00:00-00:00,1,2023-04-01,23,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1152,DAM,1
2023-04-01T11:00:00-00:00,2023-04-01T12:00:00-00:00,1,2023-04-01,5,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1037.53,DAM,1
2023-04-01T17:00:00-00:00,2023-04-01T18:00:00-00:00,1,2023-04-01,11,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1330.62,DAM,1
2023-04-01T22:00:00-00:00,2023-04-01T23:00:00-00:00,1,2023-04-01,16,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1207.44,DAM,1
2023-04-01T23:00:00-00:00,2023-04-02T00:00:00-00:00,1,2023-04-01,17,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1207.2,DAM,1
2023-04-02T01:00:00-00:00,2023-04-02T02:00:00-00:00,1,2023-04-01,19,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1222.46,DAM,1
2023-04-02T00:00:00-00:00,2023-04-02T01:00:00-00:00,1,2023-04-01,18,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1215.71,DAM,1
2023-04-01T08:00:00-00:00,2023-04-01T09:00:00-00:00,1,2023-04-01,2,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1018.6,DAM,1
2023-04-01T09:00:00-00:00,2023-04-01T10:00:00-00:00,1,2023-04-01,3,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1008.4,DAM,1
2023-04-01T19:00:00-00:00,2023-04-01T20:00:00-00:00,1,2023-04-01,13,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1291.27,DAM,1
2023-04-01T18:00:00-00:00,2023-04-01T19:00:00-00:00,1,2023-04-01,12,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-04-01T20:00:00-00:00,2023-04-01T21:00:00-00:00,1,2023-04-01,14,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-04-01T23:00:00-00:00,2023-04-02T00:00:00-00:00,1,2023-04-01,17,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-04-01T12:00:00-00:00,2023-04-01T13:00:00-00:00,1,2023-04-01,6,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-04-01T11:00:00-00:00,2023-04-01T12:00:00-00:00,1,2023-04-01,5,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-04-01T13:00:00-00:00,2023-04-01T14:00:00-00:00,1,2023-04-01,7,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-04-01T15:00:00-00:00,2023-04-01T16:00:00-00:00,1,2023-04-01,9,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-04-01T16:00:00-00:00,2023-04-01T17:00:00-00:00,1,2023-04-01,10,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-04-01T22:00:00-00:00,2023-04-01T23:00:00-00:00,1,2023-04-01,16,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-04-02T00:00:00-00:00,2023-04-02T01:00:00-00:00,1,2023-04-01,18,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-04-02T05:00:00-00:00,2023-04-02T06:00:00-00:00,1,2023-04-01,23,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-04-02T06:00:00-00:00,2023-04-02T07:00:00-00:00,1,2023-04-01,24,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-04-01T19:00:00-00:00,2023-04-01T20:00:00-00:00,1,2023-04-01,13,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-04-01T21:00:00-00:00,2023-04-01T22:00:00-00:00,1,2023-04-01,15,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-04-01T17:00:00-00:00,2023-04-01T18:00:00-00:00,1,2023-04-01,11,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
