INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2022-08-02T03:00:00-00:00,2022-08-02T04:00:00-00:00,1,2022-08-01,21,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1809.59,DAM,1
2022-08-01T11:00:00-00:00,2022-08-01T12:00:00-00:00,1,2022-08-01,5,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1123.99,DAM,1
2022-08-01T22:00:00-00:00,2022-08-01T23:00:00-00:00,1,2022-08-01,16,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2062.95,DAM,1
2022-08-01T13:00:00-00:00,2022-08-01T14:00:00-00:00,1,2022-08-01,7,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1270.4,DAM,1
2022-08-01T18:00:00-00:00,2022-08-01T19:00:00-00:00,1,2022-08-01,12,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1812.47,DAM,1
2022-08-02T06:00:00-00:00,2022-08-02T07:00:00-00:00,1,2022-08-01,24,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1367.25,DAM,1
2022-08-02T05:00:00-00:00,2022-08-02T06:00:00-00:00,1,2022-08-01,23,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1519.15,DAM,1
2022-08-01T21:00:00-00:00,2022-08-01T22:00:00-00:00,1,2022-08-01,15,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2038.78,DAM,1
2022-08-01T08:00:00-00:00,2022-08-01T09:00:00-00:00,1,2022-08-01,2,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1182.31,DAM,1
2022-08-01T23:00:00-00:00,2022-08-02T00:00:00-00:00,1,2022-08-01,17,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2077.18,DAM,1
2022-08-01T15:00:00-00:00,2022-08-01T16:00:00-00:00,1,2022-08-01,9,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1487.91,DAM,1
2022-08-01T19:00:00-00:00,2022-08-01T20:00:00-00:00,1,2022-08-01,13,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1911.36,DAM,1
2022-08-01T16:00:00-00:00,2022-08-01T17:00:00-00:00,1,2022-08-01,10,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1594.18,DAM,1
2022-08-01T14:00:00-00:00,2022-08-01T15:00:00-00:00,1,2022-08-01,8,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1380.49,DAM,1
2022-08-02T00:00:00-00:00,2022-08-02T01:00:00-00:00,1,2022-08-01,18,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2067.29,DAM,1
2022-08-01T12:00:00-00:00,2022-08-01T13:00:00-00:00,1,2022-08-01,6,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1182.05,DAM,1
2022-08-01T10:00:00-00:00,2022-08-01T11:00:00-00:00,1,2022-08-01,4,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1106.83,DAM,1
2022-08-01T09:00:00-00:00,2022-08-01T10:00:00-00:00,1,2022-08-01,3,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1131.59,DAM,1
2022-08-02T04:00:00-00:00,2022-08-02T05:00:00-00:00,1,2022-08-01,22,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1683.24,DAM,1
2022-08-02T01:00:00-00:00,2022-08-02T02:00:00-00:00,1,2022-08-01,19,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2011.04,DAM,1
2022-08-02T02:00:00-00:00,2022-08-02T03:00:00-00:00,1,2022-08-01,20,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1917.76,DAM,1
2022-08-01T20:00:00-00:00,2022-08-01T21:00:00-00:00,1,2022-08-01,14,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1988.6,DAM,1
2022-08-01T17:00:00-00:00,2022-08-01T18:00:00-00:00,1,2022-08-01,11,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1700.2,DAM,1
2022-08-02T04:00:00-00:00,2022-08-02T05:00:00-00:00,1,2022-08-01,22,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5672.31,DAM,2
2022-08-01T22:00:00-00:00,2022-08-01T23:00:00-00:00,1,2022-08-01,16,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,6310.28,DAM,2
2022-08-01T21:00:00-00:00,2022-08-01T22:00:00-00:00,1,2022-08-01,15,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,6134.14,DAM,2
2022-08-01T20:00:00-00:00,2022-08-01T21:00:00-00:00,1,2022-08-01,14,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5789.31,DAM,2
2022-08-01T12:00:00-00:00,2022-08-01T13:00:00-00:00,1,2022-08-01,6,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3761.19,DAM,2
2022-08-02T03:00:00-00:00,2022-08-02T04:00:00-00:00,1,2022-08-01,21,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,6014.34,DAM,2
2022-08-02T00:00:00-00:00,2022-08-02T01:00:00-00:00,1,2022-08-01,18,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,6597.35,DAM,2
2022-08-01T09:00:00-00:00,2022-08-01T10:00:00-00:00,1,2022-08-01,3,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3753.54,DAM,2
2022-08-02T02:00:00-00:00,2022-08-02T03:00:00-00:00,1,2022-08-01,20,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,6209.61,DAM,2
2022-08-01T08:00:00-00:00,2022-08-01T09:00:00-00:00,1,2022-08-01,2,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3905.81,DAM,2
2022-08-01T16:00:00-00:00,2022-08-01T17:00:00-00:00,1,2022-08-01,10,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4402.36,DAM,2
2022-08-01T10:00:00-00:00,2022-08-01T11:00:00-00:00,1,2022-08-01,4,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3666.65,DAM,2
2022-08-02T06:00:00-00:00,2022-08-02T07:00:00-00:00,1,2022-08-01,24,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4773.83,DAM,2
2022-08-02T05:00:00-00:00,2022-08-02T06:00:00-00:00,1,2022-08-01,23,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5203.75,DAM,2
2022-08-01T19:00:00-00:00,2022-08-01T20:00:00-00:00,1,2022-08-01,13,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5402.45,DAM,2
2022-08-01T18:00:00-00:00,2022-08-01T19:00:00-00:00,1,2022-08-01,12,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5027.49,DAM,2
2022-08-02T01:00:00-00:00,2022-08-02T02:00:00-00:00,1,2022-08-01,19,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,6474.91,DAM,2
2022-08-01T23:00:00-00:00,2022-08-02T00:00:00-00:00,1,2022-08-01,17,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,6518.35,DAM,2
