OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,TRADING_HUB,RENEWABLE_TYPE,LABEL,XML_DATA_ITEM,MARKET_RUN_ID_POS,RENEW_POS,MW,MARKET_RUN_ID,GROUP
2022-12-31,1,0,2022-12-31T08:00:00-00:00,2022-12-31T09:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-2.41954,ACTUAL,1
2022-12-31,2,0,2022-12-31T09:00:00-00:00,2022-12-31T10:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-2.33539,ACTUAL,1
2022-12-31,3,0,2022-12-31T10:00:00-00:00,2022-12-31T11:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-2.35608,ACTUAL,1
2022-12-31,4,0,2022-12-31T11:00:00-00:00,2022-12-31T12:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-2.42248,ACTUAL,1
2022-12-31,5,0,2022-12-31T12:00:00-00:00,2022-12-31T13:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-2.48099,ACTUAL,1
2022-12-31,6,0,2022-12-31T13:00:00-00:00,2022-12-31T14:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-2.45624,ACTUAL,1
2022-12-31,7,0,2022-12-31T14:00:00-00:00,2022-12-31T15:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-2.41632,ACTUAL,1
2022-12-31,8,0,2022-12-31T15:00:00-00:00,2022-12-31T16:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,4.84452,ACTUAL,1
2022-12-31,9,0,2022-12-31T16:00:00-00:00,2022-12-31T17:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,70.05819,ACTUAL,1
2022-12-31,10,0,2022-12-31T17:00:00-00:00,2022-12-31T18:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,129.62809,ACTUAL,1
2022-12-31,11,0,2022-12-31T18:00:00-00:00,2022-12-31T19:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,124.18536,ACTUAL,1
2022-12-31,12,0,2022-12-31T19:00:00-00:00,2022-12-31T20:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,138.8761,ACTUAL,1
2022-12-31,13,0,2022-12-31T20:00:00-00:00,2022-12-31T21:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,113.0769,ACTUAL,1
2022-12-31,14,0,2022-12-31T21:00:00-00:00,2022-12-31T22:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,86.00344,ACTUAL,1
2022-12-31,15,0,2022-12-31T22:00:00-00:00,2022-12-31T23:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,61.65539,ACTUAL,1
2022-12-31,16,0,2022-12-31T23:00:00-00:00,2023-01-01T00:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,29.14422,ACTUAL,1
2022-12-31,17,0,2023-01-01T00:00:00-00:00,2023-01-01T01:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,3.61411,ACTUAL,1
2022-12-31,18,0,2023-01-01T01:00:00-00:00,2023-01-01T02:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,0.56239,ACTUAL,1
2022-12-31,19,0,2023-01-01T02:00:00-00:00,2023-01-01T03:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1.024,ACTUAL,1
2022-12-31,20,0,2023-01-01T03:00:00-00:00,2023-01-01T04:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,0.98759,ACTUAL,1
2022-12-31,21,0,2023-01-01T04:00:00-00:00,2023-01-01T05:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-2.07717,ACTUAL,1
2022-12-31,22,0,2023-01-01T05:00:00-00:00,2023-01-01T06:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-2.35545,ACTUAL,1
2022-12-31,23,0,2023-01-01T06:00:00-00:00,2023-01-01T07:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-2.31435,ACTUAL,1
2022-12-31,24,0,2023-01-01T07:00:00-00:00,2023-01-01T08:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-2.339,ACTUAL,1
2022-12-31,1,0,2022-12-31T08:00:00-00:00,2022-12-31T09:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,592.95532,ACTUAL,2
2022-12-31,24,0,2023-01-01T07:00:00-00:00,2023-01-01T08:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,491.95537,ACTUAL,2
2022-12-31,3,0,2022-12-31T10:00:00-00:00,2022-12-31T11:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,297.26995,ACTUAL,2
2022-12-31,4,0,2022-12-31T11:00:00-00:00,2022-12-31T12:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,240.51902,ACTUAL,2
2022-12-31,5,0,2022-12-31T12:00:00-00:00,2022-12-31T13:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,176.94932,ACTUAL,2
2022-12-31,6,0,2022-12-31T13:00:00-00:00,2022-12-31T14:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,206.84009,ACTUAL,2
