INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2022-01-31T13:00:00-00:00,2022-01-31T14:00:00-00:00,1,2022-01-31,6,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3316.65,DAM,1
2022-02-01T06:00:00-00:00,2022-02-01T07:00:00-00:00,1,2022-01-31,23,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2871.04,DAM,1
2022-01-31T16:00:00-00:00,2022-01-31T17:00:00-00:00,1,2022-01-31,9,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2992.38,DAM,1
2022-02-01T01:00:00-00:00,2022-02-01T02:00:00-00:00,1,2022-01-31,18,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3350.75,DAM,1
2022-01-31T08:00:00-00:00,2022-01-31T09:00:00-00:00,1,2022-01-31,1,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2628.96,DAM,1
2022-01-31T09:00:00-00:00,2022-01-31T10:00:00-00:00,1,2022-01-31,2,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2633.14,DAM,1
2022-01-31T10:00:00-00:00,2022-01-31T11:00:00-00:00,1,2022-01-31,3,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2683.73,DAM,1
2022-01-31T11:00:00-00:00,2022-01-31T12:00:00-00:00,1,2022-01-31,4,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2795.17,DAM,1
2022-01-31T12:00:00-00:00,2022-01-31T13:00:00-00:00,1,2022-01-31,5,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3014.98,DAM,1
2022-01-31T15:00:00-00:00,2022-01-31T16:00:00-00:00,1,2022-01-31,8,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3339.97,DAM,1
2022-02-01T07:00:00-00:00,2022-02-01T08:00:00-00:00,1,2022-01-31,24,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2753.57,DAM,1
2022-01-31T21:00:00-00:00,2022-01-31T22:00:00-00:00,1,2022-01-31,14,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2553.6,DAM,1
2022-02-01T02:00:00-00:00,2022-02-01T03:00:00-00:00,1,2022-01-31,19,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3345.94,DAM,1
2022-02-01T03:00:00-00:00,2022-02-01T04:00:00-00:00,1,2022-01-31,20,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3301.71,DAM,1
2022-01-31T18:00:00-00:00,2022-01-31T19:00:00-00:00,1,2022-01-31,11,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2522.25,DAM,1
2022-02-01T00:00:00-00:00,2022-02-01T01:00:00-00:00,1,2022-01-31,17,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3113.53,DAM,1
2022-02-01T04:00:00-00:00,2022-02-01T05:00:00-00:00,1,2022-01-31,21,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3230.98,DAM,1
2022-01-31T17:00:00-00:00,2022-01-31T18:00:00-00:00,1,2022-01-31,10,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2699.01,DAM,1
