INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2022-07-31T23:00:00-00:00,2022-08-01T00:00:00-00:00,1,2022-07-31,17,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2031.98,DAM,1
2022-07-31T16:00:00-00:00,2022-07-31T17:00:00-00:00,1,2022-07-31,10,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1507.76,DAM,1
2022-07-31T10:00:00-00:00,2022-07-31T11:00:00-00:00,1,2022-07-31,4,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1105.75,DAM,1
2022-07-31T19:00:00-00:00,2022-07-31T20:00:00-00:00,1,2022-07-31,13,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1838.1,DAM,1
2022-07-31T12:00:00-00:00,2022-07-31T13:00:00-00:00,1,2022-07-31,6,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1077.44,DAM,1
2022-08-01T04:00:00-00:00,2022-08-01T05:00:00-00:00,1,2022-07-31,22,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1738.17,DAM,1
2022-08-01T05:00:00-00:00,2022-08-01T06:00:00-00:00,1,2022-07-31,23,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1576.58,DAM,1
2022-07-31T14:00:00-00:00,2022-07-31T15:00:00-00:00,1,2022-07-31,8,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1206.43,DAM,1
2022-07-31T11:00:00-00:00,2022-07-31T12:00:00-00:00,1,2022-07-31,5,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1090.17,DAM,1
2022-07-31T20:00:00-00:00,2022-07-31T21:00:00-00:00,1,2022-07-31,14,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1911.37,DAM,1
2022-07-31T15:00:00-00:00,2022-07-31T16:00:00-00:00,1,2022-07-31,9,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1363.7,DAM,1
2022-08-01T06:00:00-00:00,2022-08-01T07:00:00-00:00,1,2022-07-31,24,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1420.57,DAM,1
2022-07-31T13:00:00-00:00,2022-07-31T14:00:00-00:00,1,2022-07-31,7,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1101.51,DAM,1
2022-08-01T02:00:00-00:00,2022-08-01T03:00:00-00:00,1,2022-07-31,20,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1947.76,DAM,1
2022-08-01T01:00:00-00:00,2022-08-01T02:00:00-00:00,1,2022-07-31,19,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2011.04,DAM,1
2022-08-01T00:00:00-00:00,2022-08-01T01:00:00-00:00,1,2022-07-31,18,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2043.26,DAM,1
2022-07-31T17:00:00-00:00,2022-07-31T18:00:00-00:00,1,2022-07-31,11,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1628.02,DAM,1
2022-07-31T08:00:00-00:00,2022-07-31T09:00:00-00:00,1,2022-07-31,2,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1201.56,DAM,1
2022-07-31T09:00:00-00:00,2022-07-31T10:00:00-00:00,1,2022-07-31,3,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1142.77,DAM,1
2022-08-01T03:00:00-00:00,2022-08-01T04:00:00-00:00,1,2022-07-31,21,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1851.95,DAM,1
2022-07-31T21:00:00-00:00,2022-07-31T22:00:00-00:00,1,2022-07-31,15,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1962.61,DAM,1
2022-07-31T18:00:00-00:00,2022-07-31T19:00:00-00:00,1,2022-07-31,12,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1740.94,DAM,1
2022-07-31T22:00:00-00:00,2022-07-31T23:00:00-00:00,1,2022-07-31,16,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2001.81,DAM,1
2022-07-31T17:00:00-00:00,2022-07-31T18:00:00-00:00,1,2022-07-31,11,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4034.54,DAM,2
2022-07-31T15:00:00-00:00,2022-07-31T16:00:00-00:00,1,2022-07-31,9,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3612.86,DAM,2
2022-07-31T14:00:00-00:00,2022-07-31T15:00:00-00:00,1,2022-07-31,8,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3506.62,DAM,2
2022-08-01T06:00:00-00:00,2022-08-01T07:00:00-00:00,1,2022-07-31,24,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4354.42,DAM,2
2022-08-01T00:00:00-00:00,2022-08-01T01:00:00-00:00,1,2022-07-31,18,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5887.54,DAM,2
2022-07-31T20:00:00-00:00,2022-07-31T21:00:00-00:00,1,2022-07-31,14,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4899.69,DAM,2
2022-07-31T13:00:00-00:00,2022-07-31T14:00:00-00:00,1,2022-07-31,7,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3431.96,DAM,2
2022-07-31T12:00:00-00:00,2022-07-31T13:00:00-00:00,1,2022-07-31,6,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3449.41,DAM,2
2022-07-31T09:00:00-00:00,2022-07-31T10:00:00-00:00,1,2022-07-31,3,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3666.78,DAM,2
2022-07-31T21:00:00-00:00,2022-07-31T22:00:00-00:00,1,2022-07-31,15,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5199.18,DAM,2
2022-07-31T11:00:00-00:00,2022-07-31T12:00:00-00:00,1,2022-07-31,5,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3495.78,DAM,2
2022-08-01T01:00:00-00:00,2022-08-01T02:00:00-00:00,1,2022-07-31,19,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5772.54,DAM,2
2022-07-31T10:00:00-00:00,2022-07-31T11:00:00-00:00,1,2022-07-31,4,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3554.07,DAM,2
2022-08-01T05:00:00-00:00,2022-08-01T06:00:00-00:00,1,2022-07-31,23,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4696.04,DAM,2
2022-08-01T04:00:00-00:00,2022-08-01T05:00:00-00:00,1,2022-07-31,22,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5037.51,DAM,2
2022-07-31T23:00:00-00:00,2022-08-01T00:00:00-00:00,1,2022-07-31,17,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5729.59,DAM,2
2022-07-31T16:00:00-00:00,2022-07-31T17:00:00-00:00,1,2022-07-31,10,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3792.88,DAM,2
2022-08-01T03:00:00-00:00,2022-08-01T04:00:00-00:00,1,2022-07-31,21,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5347.49,DAM,2
2022-08-01T02:00:00-00:00,2022-08-01T03:00:00-00:00,1,2022-07-31,20,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5543.25,DAM,2
2022-07-31T22:00:00-00:00,2022-07-31T23:00:00-00:00,1,2022-07-31,16,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5452.47,DAM,2
2022-07-31T19:00:00-00:00,2022-07-31T20:00:00-00:00,1,2022-07-31,13,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4595.7,DAM,2
2022-07-31T18:00:00-00:00,2022-07-31T19:00:00-00:00,1,2022-07-31,12,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4309.72,DAM,2
2022-07-31T08:00:00-00:00,2022-07-31T09:00:00-00:00,1,2022-07-31,2,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3823.3,DAM,2
2022-07-31T08:00:00-00:00,2022-07-31T09:00:00-00:00,1,2022-07-31,2,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1802.73,DAM,3
2022-07-31T22:00:00-00:00,2022-07-31T23:00:00-00:00,1,2022-07-31,16,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2936.49,DAM,3
2022-08-01T00:00:00-00:00,2022-08-01T01:00:00-00:00,1,2022-07-31,18,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3175.01,DAM,3
2022-08-01T01:00:00-00:00,2022-08-01T02:00:00-00:00,1,2022-07-31,19,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3143.93,DAM,3
