INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2023-05-31T15:00:00-00:00,2023-05-31T16:00:00-00:00,1,2023-05-31,9,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1196.21,DAM,1
2023-06-01T06:00:00-00:00,2023-06-01T07:00:00-00:00,1,2023-05-31,24,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,969.99,DAM,1
2023-06-01T00:00:00-00:00,2023-06-01T01:00:00-00:00,1,2023-05-31,18,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1226.97,DAM,1
2023-05-31T08:00:00-00:00,2023-05-31T09:00:00-00:00,1,2023-05-31,2,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,879.41,DAM,1
2023-05-31T11:00:00-00:00,2023-05-31T12:00:00-00:00,1,2023-05-31,5,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,897.05,DAM,1
2023-06-01T02:00:00-00:00,2023-06-01T03:00:00-00:00,1,2023-05-31,20,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1197.31,DAM,1
2023-06-01T01:00:00-00:00,2023-06-01T02:00:00-00:00,1,2023-05-31,19,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1217.81,DAM,1
2023-05-31T22:00:00-00:00,2023-05-31T23:00:00-00:00,1,2023-05-31,16,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1207.63,DAM,1
2023-05-31T20:00:00-00:00,2023-05-31T21:00:00-00:00,1,2023-05-31,14,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1222.79,DAM,1
2023-05-31T17:00:00-00:00,2023-05-31T18:00:00-00:00,1,2023-05-31,11,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1207.75,DAM,1
2023-05-31T16:00:00-00:00,2023-05-31T17:00:00-00:00,1,2023-05-31,10,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1202.05,DAM,1
2023-06-01T03:00:00-00:00,2023-06-01T04:00:00-00:00,1,2023-05-31,21,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1181.73,DAM,1
