OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,TRADING_HUB,RENEWABLE_TYPE,LABEL,XML_DATA_ITEM,MARKET_RUN_ID_POS,RENEW_POS,MW,MARKET_RUN_ID,GROUP
2023-05-31,2,0,2023-05-31T08:00:00-00:00,2023-05-31T09:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-3.34579,ACTUAL,1
2023-05-31,3,0,2023-05-31T09:00:00-00:00,2023-05-31T10:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-3.34918,ACTUAL,1
2023-05-31,4,0,2023-05-31T10:00:00-00:00,2023-05-31T11:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-3.40475,ACTUAL,1
2023-05-31,5,0,2023-05-31T11:00:00-00:00,2023-05-31T12:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-1.55574,ACTUAL,1
2023-05-31,6,0,2023-05-31T12:00:00-00:00,2023-05-31T13:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,0.48344,ACTUAL,1
2023-05-31,7,0,2023-05-31T13:00:00-00:00,2023-05-31T14:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,322.35814,ACTUAL,1
2023-05-31,8,0,2023-05-31T14:00:00-00:00,2023-05-31T15:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1203.18147,ACTUAL,1
2023-05-31,9,0,2023-05-31T15:00:00-00:00,2023-05-31T16:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1326.98915,ACTUAL,1
2023-05-31,10,0,2023-05-31T16:00:00-00:00,2023-05-31T17:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1536.55894,ACTUAL,1
2023-05-31,11,0,2023-05-31T17:00:00-00:00,2023-05-31T18:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1455.48038,ACTUAL,1
2023-05-31,12,0,2023-05-31T18:00:00-00:00,2023-05-31T19:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1478.77619,ACTUAL,1
2023-05-31,13,0,2023-05-31T19:00:00-00:00,2023-05-31T20:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1415.32287,ACTUAL,1
2023-05-31,14,0,2023-05-31T20:00:00-00:00,2023-05-31T21:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1451.52142,ACTUAL,1
2023-05-31,15,0,2023-05-31T21:00:00-00:00,2023-05-31T22:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1429.186,ACTUAL,1
2023-05-31,16,0,2023-05-31T22:00:00-00:00,2023-05-31T23:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1457.42885,ACTUAL,1
2023-05-31,17,0,2023-05-31T23:00:00-00:00,2023-06-01T00:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1337.97972,ACTUAL,1
2023-05-31,18,0,2023-06-01T00:00:00-00:00,2023-06-01T01:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1343.36591,ACTUAL,1
2023-05-31,19,0,2023-06-01T01:00:00-00:00,2023-06-01T02:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1119.57945,ACTUAL,1
2023-05-31,20,0,2023-06-01T02:00:00-00:00,2023-06-01T03:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,271.79905,ACTUAL,1
2023-05-31,21,0,2023-06-01T03:00:00-00:00,2023-06-01T04:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,2.00254,ACTUAL,1
2023-05-31,22,0,2023-06-01T04:00:00-00:00,2023-06-01T05:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,0.60608,ACTUAL,1
2023-05-31,23,0,2023-06-01T05:00:00-00:00,2023-06-01T06:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1.17768,ACTUAL,1
2023-05-31,24,0,2023-06-01T06:00:00-00:00,2023-06-01T07:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-1.39195,ACTUAL,1
2023-05-31,18,0,2023-06-01T00:00:00-00:00,2023-06-01T01:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,583.8238,ACTUAL,2
2023-05-31,6,0,2023-05-31T12:00:00-00:00,2023-05-31T13:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,704.78247,ACTUAL,2
2023-05-31,17,0,2023-05-31T23:00:00-00:00,2023-06-01T00:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,557.12907,ACTUAL,2
2023-05-31,16,0,2023-05-31T22:00:00-00:00,2023-05-31T23:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,480.55678,ACTUAL,2
2023-05-31,15,0,2023-05-31T21:00:00-00:00,2023-05-31T22:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,396.13348,ACTUAL,2
2023-05-31,14,0,2023-05-31T20:00:00-00:00,2023-05-31T21:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,327.88151,ACTUAL,2
2023-05-31,13,0,2023-05-31T19:00:00-00:00,2023-05-31T20:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,293.04471,ACTUAL,2
2023-05-31,12,0,2023-05-31T18:00:00-00:00,2023-05-31T19:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,295.72708,ACTUAL,2
2023-05-31,11,0,2023-05-31T17:00:00-00:00,2023-05-31T18:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,386.40486,ACTUAL,2
2023-05-31,10,0,2023-05-31T16:00:00-00:00,2023-05-31T17:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,474.54524,ACTUAL,2
