OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,TRADING_HUB,RENEWABLE_TYPE,LABEL,XML_DATA_ITEM,MARKET_RUN_ID_POS,RENEW_POS,MW,MARKET_RUN_ID,GROUP
2022-11-01,15,0,2022-11-01T21:00:00-00:00,2022-11-01T22:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,789.32,DAM,1
2022-11-01,3,0,2022-11-01T09:00:00-00:00,2022-11-01T10:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2022-11-01,14,0,2022-11-01T20:00:00-00:00,2022-11-01T21:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,826.84,DAM,1
2022-11-01,13,0,2022-11-01T19:00:00-00:00,2022-11-01T20:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,882.24,DAM,1
2022-11-01,12,0,2022-11-01T18:00:00-00:00,2022-11-01T19:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,970.57,DAM,1
2022-11-01,11,0,2022-11-01T17:00:00-00:00,2022-11-01T18:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1036.12,DAM,1
2022-11-01,10,0,2022-11-01T16:00:00-00:00,2022-11-01T17:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1005.34,DAM,1
2022-11-01,9,0,2022-11-01T15:00:00-00:00,2022-11-01T16:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,549.67,DAM,1
2022-11-01,8,0,2022-11-01T14:00:00-00:00,2022-11-01T15:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,35.2,DAM,1
2022-11-01,7,0,2022-11-01T13:00:00-00:00,2022-11-01T14:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
