INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2022-02-02T05:00:00-00:00,2022-02-02T06:00:00-00:00,1,2022-02-01,22,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3079.64,DAM,1
2022-02-01T16:00:00-00:00,2022-02-01T17:00:00-00:00,1,2022-02-01,9,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3101.27,DAM,1
2022-02-01T10:00:00-00:00,2022-02-01T11:00:00-00:00,1,2022-02-01,3,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2623.07,DAM,1
2022-02-01T11:00:00-00:00,2022-02-01T12:00:00-00:00,1,2022-02-01,4,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2718.18,DAM,1
2022-02-01T14:00:00-00:00,2022-02-01T15:00:00-00:00,1,2022-02-01,7,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3489.92,DAM,1
2022-02-01T19:00:00-00:00,2022-02-01T20:00:00-00:00,1,2022-02-01,12,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2710.84,DAM,1
2022-02-01T20:00:00-00:00,2022-02-01T21:00:00-00:00,1,2022-02-01,13,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2682.82,DAM,1
2022-02-01T23:00:00-00:00,2022-02-02T00:00:00-00:00,1,2022-02-01,16,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2734.7,DAM,1
2022-02-02T02:00:00-00:00,2022-02-02T03:00:00-00:00,1,2022-02-01,19,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3276.29,DAM,1
2022-02-01T22:00:00-00:00,2022-02-01T23:00:00-00:00,1,2022-02-01,15,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2683.65,DAM,1
2022-02-02T04:00:00-00:00,2022-02-02T05:00:00-00:00,1,2022-02-01,21,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3236.54,DAM,1
2022-02-02T00:00:00-00:00,2022-02-02T01:00:00-00:00,1,2022-02-01,17,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2941.02,DAM,1
2022-02-01T08:00:00-00:00,2022-02-01T09:00:00-00:00,1,2022-02-01,1,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2721.9,DAM,1
2022-02-01T17:00:00-00:00,2022-02-01T18:00:00-00:00,1,2022-02-01,10,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2905.99,DAM,1
2022-02-02T01:00:00-00:00,2022-02-02T02:00:00-00:00,1,2022-02-01,18,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3214.06,DAM,1
2022-02-01T21:00:00-00:00,2022-02-01T22:00:00-00:00,1,2022-02-01,14,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2691.49,DAM,1
2022-02-02T07:00:00-00:00,2022-02-02T08:00:00-00:00,1,2022-02-01,24,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2802.28,DAM,1
2022-02-01T09:00:00-00:00,2022-02-01T10:00:00-00:00,1,2022-02-01,2,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2605.11,DAM,1
2022-02-01T12:00:00-00:00,2022-02-01T13:00:00-00:00,1,2022-02-01,5,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2955.38,DAM,1
2022-02-01T13:00:00-00:00,2022-02-01T14:00:00-00:00,1,2022-02-01,6,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3290.96,DAM,1
2022-02-02T03:00:00-00:00,2022-02-02T04:00:00-00:00,1,2022-02-01,20,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3264.53,DAM,1
2022-02-01T18:00:00-00:00,2022-02-01T19:00:00-00:00,1,2022-02-01,11,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2796.74,DAM,1
2022-02-01T15:00:00-00:00,2022-02-01T16:00:00-00:00,1,2022-02-01,8,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3325.65,DAM,1
2022-02-02T06:00:00-00:00,2022-02-02T07:00:00-00:00,1,2022-02-01,23,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2908,DAM,1
2022-02-01T18:00:00-00:00,2022-02-01T19:00:00-00:00,1,2022-02-01,11,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1817.45,DAM,2
2022-02-01T20:00:00-00:00,2022-02-01T21:00:00-00:00,1,2022-02-01,13,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1745.88,DAM,2
2022-02-01T10:00:00-00:00,2022-02-01T11:00:00-00:00,1,2022-02-01,3,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1422.33,DAM,2
2022-02-01T12:00:00-00:00,2022-02-01T13:00:00-00:00,1,2022-02-01,5,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1491.21,DAM,2
2022-02-02T03:00:00-00:00,2022-02-02T04:00:00-00:00,1,2022-02-01,20,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1984.88,DAM,2
2022-02-01T08:00:00-00:00,2022-02-01T09:00:00-00:00,1,2022-02-01,1,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1486.92,DAM,2
2022-02-02T05:00:00-00:00,2022-02-02T06:00:00-00:00,1,2022-02-01,22,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1836.37,DAM,2
2022-02-01T11:00:00-00:00,2022-02-01T12:00:00-00:00,1,2022-02-01,4,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1429.11,DAM,2
2022-02-01T09:00:00-00:00,2022-02-01T10:00:00-00:00,1,2022-02-01,2,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1441.65,DAM,2
2022-02-01T13:00:00-00:00,2022-02-01T14:00:00-00:00,1,2022-02-01,6,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1620.58,DAM,2
2022-02-01T15:00:00-00:00,2022-02-01T16:00:00-00:00,1,2022-02-01,8,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1902.8,DAM,2
2022-02-01T19:00:00-00:00,2022-02-01T20:00:00-00:00,1,2022-02-01,12,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1780.85,DAM,2
2022-02-02T06:00:00-00:00,2022-02-02T07:00:00-00:00,1,2022-02-01,23,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1703.99,DAM,2
2022-02-01T17:00:00-00:00,2022-02-01T18:00:00-00:00,1,2022-02-01,10,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1858.9,DAM,2
2022-02-01T22:00:00-00:00,2022-02-01T23:00:00-00:00,1,2022-02-01,15,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1707.75,DAM,2
2022-02-02T00:00:00-00:00,2022-02-02T01:00:00-00:00,1,2022-02-01,17,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1792.48,DAM,2
2022-02-01T23:00:00-00:00,2022-02-02T00:00:00-00:00,1,2022-02-01,16,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1727.43,DAM,2
2022-02-02T02:00:00-00:00,2022-02-02T03:00:00-00:00,1,2022-02-01,19,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2011.02,DAM,2
2022-02-01T14:00:00-00:00,2022-02-01T15:00:00-00:00,1,2022-02-01,7,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1805.53,DAM,2
2022-02-01T21:00:00-00:00,2022-02-01T22:00:00-00:00,1,2022-02-01,14,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1718.12,DAM,2
2022-02-02T01:00:00-00:00,2022-02-02T02:00:00-00:00,1,2022-02-01,18,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1930.93,DAM,2
2022-02-02T04:00:00-00:00,2022-02-02T05:00:00-00:00,1,2022-02-01,21,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1936.89,DAM,2
2022-02-01T16:00:00-00:00,2022-02-01T17:00:00-00:00,1,2022-02-01,9,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1900.23,DAM,2
2022-02-02T07:00:00-00:00,2022-02-02T08:00:00-00:00,1,2022-02-01,24,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1585.57,DAM,2
2022-02-01T18:00:00-00:00,2022-02-01T19:00:00-00:00,1,2022-02-01,11,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,274.28,DAM,3
2022-02-01T21:00:00-00:00,2022-02-01T22:00:00-00:00,1,2022-02-01,14,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,270.29,DAM,3
2022-02-02T04:00:00-00:00,2022-02-02T05:00:00-00:00,1,2022-02-01,21,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,306.06,DAM,3
2022-02-01T08:00:00-00:00,2022-02-01T09:00:00-00:00,1,2022-02-01,1,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,239.9,DAM,3
2022-02-02T03:00:00-00:00,2022-02-02T04:00:00-00:00,1,2022-02-01,20,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,314.92,DAM,3
2022-02-01T17:00:00-00:00,2022-02-01T18:00:00-00:00,1,2022-02-01,10,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,276.01,DAM,3
2022-02-01T19:00:00-00:00,2022-02-01T20:00:00-00:00,1,2022-02-01,12,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,271.76,DAM,3
2022-02-02T01:00:00-00:00,2022-02-02T02:00:00-00:00,1,2022-02-01,18,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,305.43,DAM,3
2022-02-02T07:00:00-00:00,2022-02-02T08:00:00-00:00,1,2022-02-01,24,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,251.68,DAM,3
2022-02-01T13:00:00-00:00,2022-02-01T14:00:00-00:00,1,2022-02-01,6,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,249.29,DAM,3
2022-02-01T15:00:00-00:00,2022-02-01T16:00:00-00:00,1,2022-02-01,8,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,280.53,DAM,3
