INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2022-06-01T06:00:00-00:00,2022-06-01T07:00:00-00:00,1,2022-05-31,24,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,958.46,DAM,1
2022-05-31T10:00:00-00:00,2022-05-31T11:00:00-00:00,1,2022-05-31,4,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,852.42,DAM,1
2022-05-31T11:00:00-00:00,2022-05-31T12:00:00-00:00,1,2022-05-31,5,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,892.39,DAM,1
2022-06-01T01:00:00-00:00,2022-06-01T02:00:00-00:00,1,2022-05-31,19,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1182.98,DAM,1
2022-05-31T08:00:00-00:00,2022-05-31T09:00:00-00:00,1,2022-05-31,2,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,860.28,DAM,1
2022-06-01T00:00:00-00:00,2022-06-01T01:00:00-00:00,1,2022-05-31,18,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1189.79,DAM,1
2022-05-31T22:00:00-00:00,2022-05-31T23:00:00-00:00,1,2022-05-31,16,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1173.46,DAM,1
2022-05-31T12:00:00-00:00,2022-05-31T13:00:00-00:00,1,2022-05-31,6,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,976.83,DAM,1
2022-05-31T17:00:00-00:00,2022-05-31T18:00:00-00:00,1,2022-05-31,11,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1210.3,DAM,1
2022-06-01T05:00:00-00:00,2022-06-01T06:00:00-00:00,1,2022-05-31,23,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1041.33,DAM,1
2022-05-31T16:00:00-00:00,2022-05-31T17:00:00-00:00,1,2022-05-31,10,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1206.36,DAM,1
2022-06-01T04:00:00-00:00,2022-06-01T05:00:00-00:00,1,2022-05-31,22,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1128.42,DAM,1
2022-06-01T03:00:00-00:00,2022-06-01T04:00:00-00:00,1,2022-05-31,21,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1158.6,DAM,1
2022-06-01T02:00:00-00:00,2022-06-01T03:00:00-00:00,1,2022-05-31,20,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1167.73,DAM,1
2022-05-31T19:00:00-00:00,2022-05-31T20:00:00-00:00,1,2022-05-31,13,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1215.63,DAM,1
2022-05-31T09:00:00-00:00,2022-05-31T10:00:00-00:00,1,2022-05-31,3,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,847.36,DAM,1
2022-05-31T23:00:00-00:00,2022-06-01T00:00:00-00:00,1,2022-05-31,17,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1180.07,DAM,1
2022-05-31T13:00:00-00:00,2022-05-31T14:00:00-00:00,1,2022-05-31,7,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1098.01,DAM,1
2022-05-31T18:00:00-00:00,2022-05-31T19:00:00-00:00,1,2022-05-31,12,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1215.49,DAM,1
2022-05-31T21:00:00-00:00,2022-05-31T22:00:00-00:00,1,2022-05-31,15,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1189.28,DAM,1
2022-05-31T20:00:00-00:00,2022-05-31T21:00:00-00:00,1,2022-05-31,14,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1205.88,DAM,1
2022-05-31T15:00:00-00:00,2022-05-31T16:00:00-00:00,1,2022-05-31,9,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1199.09,DAM,1
2022-05-31T14:00:00-00:00,2022-05-31T15:00:00-00:00,1,2022-05-31,8,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1176.24,DAM,1
2022-05-31T19:00:00-00:00,2022-05-31T20:00:00-00:00,1,2022-05-31,13,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3500.23,DAM,2
2022-05-31T10:00:00-00:00,2022-05-31T11:00:00-00:00,1,2022-05-31,4,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2727.63,DAM,2
2022-05-31T17:00:00-00:00,2022-05-31T18:00:00-00:00,1,2022-05-31,11,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3075.96,DAM,2
2022-05-31T08:00:00-00:00,2022-05-31T09:00:00-00:00,1,2022-05-31,2,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2915.4,DAM,2
2022-06-01T04:00:00-00:00,2022-06-01T05:00:00-00:00,1,2022-05-31,22,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4164.76,DAM,2
2022-06-01T06:00:00-00:00,2022-06-01T07:00:00-00:00,1,2022-05-31,24,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3458.82,DAM,2
2022-06-01T05:00:00-00:00,2022-06-01T06:00:00-00:00,1,2022-05-31,23,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3819,DAM,2
2022-06-01T00:00:00-00:00,2022-06-01T01:00:00-00:00,1,2022-05-31,18,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4719.8,DAM,2
2022-05-31T16:00:00-00:00,2022-05-31T17:00:00-00:00,1,2022-05-31,10,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2966.77,DAM,2
2022-05-31T12:00:00-00:00,2022-05-31T13:00:00-00:00,1,2022-05-31,6,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2792.21,DAM,2
