INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2023-03-31T22:00:00-00:00,2023-03-31T23:00:00-00:00,1,2023-03-31,16,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1261.57,DAM,1
2023-03-31T16:00:00-00:00,2023-03-31T17:00:00-00:00,1,2023-03-31,10,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1393.79,DAM,1
2023-03-31T13:00:00-00:00,2023-03-31T14:00:00-00:00,1,2023-03-31,7,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1287.6,DAM,1
2023-04-01T05:00:00-00:00,2023-04-01T06:00:00-00:00,1,2023-03-31,23,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1132.44,DAM,1
2023-03-31T23:00:00-00:00,2023-04-01T00:00:00-00:00,1,2023-03-31,17,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1254.56,DAM,1
2023-03-31T11:00:00-00:00,2023-03-31T12:00:00-00:00,1,2023-03-31,5,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1039.7,DAM,1
2023-03-31T17:00:00-00:00,2023-03-31T18:00:00-00:00,1,2023-03-31,11,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1378.2,DAM,1
2023-03-31T20:00:00-00:00,2023-03-31T21:00:00-00:00,1,2023-03-31,14,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1316.82,DAM,1
2023-03-31T21:00:00-00:00,2023-03-31T22:00:00-00:00,1,2023-03-31,15,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1287.3,DAM,1
2023-03-31T10:00:00-00:00,2023-03-31T11:00:00-00:00,1,2023-03-31,4,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,993.89,DAM,1
2023-04-01T02:00:00-00:00,2023-04-01T03:00:00-00:00,1,2023-03-31,20,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1267.45,DAM,1
2023-04-01T06:00:00-00:00,2023-04-01T07:00:00-00:00,1,2023-03-31,24,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1070.84,DAM,1
2023-03-31T09:00:00-00:00,2023-03-31T10:00:00-00:00,1,2023-03-31,3,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,983.41,DAM,1
2023-03-31T18:00:00-00:00,2023-03-31T19:00:00-00:00,1,2023-03-31,12,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1360.32,DAM,1
2023-03-31T19:00:00-00:00,2023-03-31T20:00:00-00:00,1,2023-03-31,13,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1339.77,DAM,1
2023-03-31T12:00:00-00:00,2023-03-31T13:00:00-00:00,1,2023-03-31,6,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1148.89,DAM,1
2023-04-01T00:00:00-00:00,2023-04-01T01:00:00-00:00,1,2023-03-31,18,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1261.04,DAM,1
2023-04-01T03:00:00-00:00,2023-04-01T04:00:00-00:00,1,2023-03-31,21,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1254.62,DAM,1
2023-03-31T08:00:00-00:00,2023-03-31T09:00:00-00:00,1,2023-03-31,2,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,990.15,DAM,1
2023-03-31T14:00:00-00:00,2023-03-31T15:00:00-00:00,1,2023-03-31,8,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1374.82,DAM,1
2023-03-31T15:00:00-00:00,2023-03-31T16:00:00-00:00,1,2023-03-31,9,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1396.92,DAM,1
2023-04-01T04:00:00-00:00,2023-04-01T05:00:00-00:00,1,2023-03-31,22,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1200.42,DAM,1
2023-04-01T01:00:00-00:00,2023-04-01T02:00:00-00:00,1,2023-03-31,19,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1251.77,DAM,1
2023-04-01T06:00:00-00:00,2023-04-01T07:00:00-00:00,1,2023-03-31,24,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-03-31T08:00:00-00:00,2023-03-31T09:00:00-00:00,1,2023-03-31,2,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-03-31T16:00:00-00:00,2023-03-31T17:00:00-00:00,1,2023-03-31,10,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-03-31T19:00:00-00:00,2023-03-31T20:00:00-00:00,1,2023-03-31,13,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-03-31T21:00:00-00:00,2023-03-31T22:00:00-00:00,1,2023-03-31,15,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-04-01T00:00:00-00:00,2023-04-01T01:00:00-00:00,1,2023-03-31,18,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-03-31T15:00:00-00:00,2023-03-31T16:00:00-00:00,1,2023-03-31,9,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-04-01T04:00:00-00:00,2023-04-01T05:00:00-00:00,1,2023-03-31,22,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-04-01T05:00:00-00:00,2023-04-01T06:00:00-00:00,1,2023-03-31,23,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-03-31T10:00:00-00:00,2023-03-31T11:00:00-00:00,1,2023-03-31,4,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-03-31T17:00:00-00:00,2023-03-31T18:00:00-00:00,1,2023-03-31,11,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-04-01T01:00:00-00:00,2023-04-01T02:00:00-00:00,1,2023-03-31,19,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-03-31T13:00:00-00:00,2023-03-31T14:00:00-00:00,1,2023-03-31,7,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-03-31T18:00:00-00:00,2023-03-31T19:00:00-00:00,1,2023-03-31,12,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-03-31T23:00:00-00:00,2023-04-01T00:00:00-00:00,1,2023-03-31,17,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
