INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2023-09-01T21:00:00-00:00,2023-09-01T22:00:00-00:00,1,2023-09-01,15,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1348.86,DAM,1
2023-09-01T17:00:00-00:00,2023-09-01T18:00:00-00:00,1,2023-09-01,11,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1187.09,DAM,1
2023-09-02T00:00:00-00:00,2023-09-02T01:00:00-00:00,1,2023-09-01,18,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1397.97,DAM,1
2023-09-02T01:00:00-00:00,2023-09-02T02:00:00-00:00,1,2023-09-01,19,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1351.8,DAM,1
2023-09-02T02:00:00-00:00,2023-09-02T03:00:00-00:00,1,2023-09-01,20,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1303.2,DAM,1
2023-09-01T11:00:00-00:00,2023-09-01T12:00:00-00:00,1,2023-09-01,5,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,837.67,DAM,1
2023-09-01T15:00:00-00:00,2023-09-01T16:00:00-00:00,1,2023-09-01,9,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1120.2,DAM,1
2023-09-01T18:00:00-00:00,2023-09-01T19:00:00-00:00,1,2023-09-01,12,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1225.16,DAM,1
2023-09-01T20:00:00-00:00,2023-09-01T21:00:00-00:00,1,2023-09-01,14,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1313.88,DAM,1
2023-09-02T04:00:00-00:00,2023-09-02T05:00:00-00:00,1,2023-09-01,22,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1168.69,DAM,1
2023-09-02T03:00:00-00:00,2023-09-02T04:00:00-00:00,1,2023-09-01,21,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1256.86,DAM,1
2023-09-02T05:00:00-00:00,2023-09-02T06:00:00-00:00,1,2023-09-01,23,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1072.67,DAM,1
2023-09-01T14:00:00-00:00,2023-09-01T15:00:00-00:00,1,2023-09-01,8,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1077.19,DAM,1
2023-09-01T16:00:00-00:00,2023-09-01T17:00:00-00:00,1,2023-09-01,10,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1154.34,DAM,1
2023-09-01T19:00:00-00:00,2023-09-01T20:00:00-00:00,1,2023-09-01,13,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1268.17,DAM,1
2023-09-01T22:00:00-00:00,2023-09-01T23:00:00-00:00,1,2023-09-01,16,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1376.55,DAM,1
2023-09-01T23:00:00-00:00,2023-09-02T00:00:00-00:00,1,2023-09-01,17,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1402.75,DAM,1
2023-09-01T09:00:00-00:00,2023-09-01T10:00:00-00:00,1,2023-09-01,3,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,811.38,DAM,1
2023-09-02T06:00:00-00:00,2023-09-02T07:00:00-00:00,1,2023-09-01,24,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,983.57,DAM,1
2023-09-01T10:00:00-00:00,2023-09-01T11:00:00-00:00,1,2023-09-01,4,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,808.23,DAM,1
2023-09-01T12:00:00-00:00,2023-09-01T13:00:00-00:00,1,2023-09-01,6,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,914.51,DAM,1
2023-09-01T08:00:00-00:00,2023-09-01T09:00:00-00:00,1,2023-09-01,2,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,830.76,DAM,1
2023-09-01T13:00:00-00:00,2023-09-01T14:00:00-00:00,1,2023-09-01,7,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1005.86,DAM,1
2023-09-01T17:00:00-00:00,2023-09-01T18:00:00-00:00,1,2023-09-01,11,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-09-01T18:00:00-00:00,2023-09-01T19:00:00-00:00,1,2023-09-01,12,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-09-02T05:00:00-00:00,2023-09-02T06:00:00-00:00,1,2023-09-01,23,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-09-01T22:00:00-00:00,2023-09-01T23:00:00-00:00,1,2023-09-01,16,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-09-01T19:00:00-00:00,2023-09-01T20:00:00-00:00,1,2023-09-01,13,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-09-01T09:00:00-00:00,2023-09-01T10:00:00-00:00,1,2023-09-01,3,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-09-01T08:00:00-00:00,2023-09-01T09:00:00-00:00,1,2023-09-01,2,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-09-02T04:00:00-00:00,2023-09-02T05:00:00-00:00,1,2023-09-01,22,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-09-02T00:00:00-00:00,2023-09-02T01:00:00-00:00,1,2023-09-01,18,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-09-01T20:00:00-00:00,2023-09-01T21:00:00-00:00,1,2023-09-01,14,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-09-01T13:00:00-00:00,2023-09-01T14:00:00-00:00,1,2023-09-01,7,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-09-01T11:00:00-00:00,2023-09-01T12:00:00-00:00,1,2023-09-01,5,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-09-01T16:00:00-00:00,2023-09-01T17:00:00-00:00,1,2023-09-01,10,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-09-01T10:00:00-00:00,2023-09-01T11:00:00-00:00,1,2023-09-01,4,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-09-02T06:00:00-00:00,2023-09-02T07:00:00-00:00,1,2023-09-01,24,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-09-02T01:00:00-00:00,2023-09-02T02:00:00-00:00,1,2023-09-01,19,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
