OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,TRADING_HUB,RENEWABLE_TYPE,LABEL,XML_DATA_ITEM,MARKET_RUN_ID_POS,RENEW_POS,MW,MARKET_RUN_ID,GROUP
2023-12-01,13,0,2023-12-01T20:00:00-00:00,2023-12-01T21:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1167.12724,ACTUAL,1
2023-12-01,15,0,2023-12-01T22:00:00-00:00,2023-12-01T23:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1165.24147,ACTUAL,1
2023-12-01,12,0,2023-12-01T19:00:00-00:00,2023-12-01T20:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1160.61324,ACTUAL,1
2023-12-01,19,0,2023-12-02T02:00:00-00:00,2023-12-02T03:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-2.8271,ACTUAL,1
2023-12-01,11,0,2023-12-01T18:00:00-00:00,2023-12-01T19:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1228.08801,ACTUAL,1
2023-12-01,24,0,2023-12-02T07:00:00-00:00,2023-12-02T08:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-2.29866,ACTUAL,1
2023-12-01,10,0,2023-12-01T17:00:00-00:00,2023-12-01T18:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1271.85779,ACTUAL,1
2023-12-01,16,0,2023-12-01T23:00:00-00:00,2023-12-02T00:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,713.96547,ACTUAL,1
2023-12-01,9,0,2023-12-01T16:00:00-00:00,2023-12-01T17:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1050.54029,ACTUAL,1
2023-12-01,23,0,2023-12-02T06:00:00-00:00,2023-12-02T07:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-2.23432,ACTUAL,1
2023-12-01,8,0,2023-12-01T15:00:00-00:00,2023-12-01T16:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,259.5348,ACTUAL,1
2023-12-01,18,0,2023-12-02T01:00:00-00:00,2023-12-02T02:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-3.53394,ACTUAL,1
2023-12-01,7,0,2023-12-01T14:00:00-00:00,2023-12-01T15:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-1.60291,ACTUAL,1
2023-12-01,22,0,2023-12-02T05:00:00-00:00,2023-12-02T06:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-2.1724,ACTUAL,1
2023-12-01,6,0,2023-12-01T13:00:00-00:00,2023-12-01T14:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-2.35721,ACTUAL,1
2023-12-01,14,0,2023-12-01T21:00:00-00:00,2023-12-01T22:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1206.65541,ACTUAL,1
2023-12-01,5,0,2023-12-01T12:00:00-00:00,2023-12-01T13:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-2.3813,ACTUAL,1
