INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2023-11-01T17:00:00-00:00,2023-11-01T18:00:00-00:00,1,2023-11-01,11,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1393.99,DAM,1
2023-11-01T12:00:00-00:00,2023-11-01T13:00:00-00:00,1,2023-11-01,6,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1251.16,DAM,1
2023-11-02T04:00:00-00:00,2023-11-02T05:00:00-00:00,1,2023-11-01,22,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1220.49,DAM,1
2023-11-01T19:00:00-00:00,2023-11-01T20:00:00-00:00,1,2023-11-01,13,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1336.13,DAM,1
2023-11-02T01:00:00-00:00,2023-11-02T02:00:00-00:00,1,2023-11-01,19,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1384.92,DAM,1
2023-11-01T09:00:00-00:00,2023-11-01T10:00:00-00:00,1,2023-11-01,3,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1068.88,DAM,1
2023-11-02T03:00:00-00:00,2023-11-02T04:00:00-00:00,1,2023-11-01,21,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1299.8,DAM,1
2023-11-01T15:00:00-00:00,2023-11-01T16:00:00-00:00,1,2023-11-01,9,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1467.2,DAM,1
2023-11-01T18:00:00-00:00,2023-11-01T19:00:00-00:00,1,2023-11-01,12,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1361.57,DAM,1
2023-11-01T20:00:00-00:00,2023-11-01T21:00:00-00:00,1,2023-11-01,14,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1311.07,DAM,1
2023-11-01T21:00:00-00:00,2023-11-01T22:00:00-00:00,1,2023-11-01,15,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1288.04,DAM,1
2023-11-01T23:00:00-00:00,2023-11-02T00:00:00-00:00,1,2023-11-01,17,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1304.52,DAM,1
2023-11-01T10:00:00-00:00,2023-11-01T11:00:00-00:00,1,2023-11-01,4,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1078.97,DAM,1
2023-11-01T13:00:00-00:00,2023-11-01T14:00:00-00:00,1,2023-11-01,7,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1401.6,DAM,1
2023-11-02T06:00:00-00:00,2023-11-02T07:00:00-00:00,1,2023-11-01,24,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1042.51,DAM,1
2023-11-02T00:00:00-00:00,2023-11-02T01:00:00-00:00,1,2023-11-01,18,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1361.43,DAM,1
2023-11-01T11:00:00-00:00,2023-11-01T12:00:00-00:00,1,2023-11-01,5,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1130.56,DAM,1
2023-11-01T14:00:00-00:00,2023-11-01T15:00:00-00:00,1,2023-11-01,8,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1484.3,DAM,1
2023-11-01T16:00:00-00:00,2023-11-01T17:00:00-00:00,1,2023-11-01,10,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1431.66,DAM,1
2023-11-02T02:00:00-00:00,2023-11-02T03:00:00-00:00,1,2023-11-01,20,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1352.09,DAM,1
2023-11-02T05:00:00-00:00,2023-11-02T06:00:00-00:00,1,2023-11-01,23,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1121.45,DAM,1
2023-11-01T08:00:00-00:00,2023-11-01T09:00:00-00:00,1,2023-11-01,2,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1075.9,DAM,1
2023-11-01T22:00:00-00:00,2023-11-01T23:00:00-00:00,1,2023-11-01,16,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1276.22,DAM,1
2023-11-01T14:00:00-00:00,2023-11-01T15:00:00-00:00,1,2023-11-01,8,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-11-01T19:00:00-00:00,2023-11-01T20:00:00-00:00,1,2023-11-01,13,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-11-02T04:00:00-00:00,2023-11-02T05:00:00-00:00,1,2023-11-01,22,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-11-02T05:00:00-00:00,2023-11-02T06:00:00-00:00,1,2023-11-01,23,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-11-01T16:00:00-00:00,2023-11-01T17:00:00-00:00,1,2023-11-01,10,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-11-01T20:00:00-00:00,2023-11-01T21:00:00-00:00,1,2023-11-01,14,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2023-11-01T22:00:00-00:00,2023-11-01T23:00:00-00:00,1,2023-11-01,16,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
