INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2022-01-02T07:00:00-00:00,2022-01-02T08:00:00-00:00,1,2022-01-01,24,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3352,DAM,1
2022-01-01T20:00:00-00:00,2022-01-01T21:00:00-00:00,1,2022-01-01,13,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2529.74,DAM,1
2022-01-01T21:00:00-00:00,2022-01-01T22:00:00-00:00,1,2022-01-01,14,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2601.98,DAM,1
2022-01-01T08:00:00-00:00,2022-01-01T09:00:00-00:00,1,2022-01-01,1,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2844.19,DAM,1
2022-01-01T17:00:00-00:00,2022-01-01T18:00:00-00:00,1,2022-01-01,10,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2720.94,DAM,1
2022-01-02T02:00:00-00:00,2022-01-02T03:00:00-00:00,1,2022-01-01,19,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3740.79,DAM,1
2022-01-01T11:00:00-00:00,2022-01-01T12:00:00-00:00,1,2022-01-01,4,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2893.81,DAM,1
2022-01-02T00:00:00-00:00,2022-01-02T01:00:00-00:00,1,2022-01-01,17,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3412.08,DAM,1
2022-01-02T01:00:00-00:00,2022-01-02T02:00:00-00:00,1,2022-01-01,18,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3718.6,DAM,1
2022-01-02T04:00:00-00:00,2022-01-02T05:00:00-00:00,1,2022-01-01,21,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3704.28,DAM,1
2022-01-01T23:00:00-00:00,2022-01-02T00:00:00-00:00,1,2022-01-01,16,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3005.13,DAM,1
2022-01-02T03:00:00-00:00,2022-01-02T04:00:00-00:00,1,2022-01-01,20,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3738.36,DAM,1
2022-01-01T09:00:00-00:00,2022-01-01T10:00:00-00:00,1,2022-01-01,2,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2880.87,DAM,1
2022-01-01T15:00:00-00:00,2022-01-01T16:00:00-00:00,1,2022-01-01,8,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3097.64,DAM,1
2022-01-02T06:00:00-00:00,2022-01-02T07:00:00-00:00,1,2022-01-01,23,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3426.69,DAM,1
2022-01-01T13:00:00-00:00,2022-01-01T14:00:00-00:00,1,2022-01-01,6,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3073.92,DAM,1
2022-01-01T22:00:00-00:00,2022-01-01T23:00:00-00:00,1,2022-01-01,15,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2741.16,DAM,1
