INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,PRC,OPR_INTERVAL,GROUP
2023-07-02T02:00:00-00:00,2023-07-02T02:15:00-00:00,2023-07-01,20,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,44.90409,1,1
2023-07-02T03:00:00-00:00,2023-07-02T03:15:00-00:00,2023-07-01,21,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,55.7288,1,1
2023-07-02T04:00:00-00:00,2023-07-02T04:15:00-00:00,2023-07-01,22,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,50.1752,1,1
2023-07-02T05:00:00-00:00,2023-07-02T05:15:00-00:00,2023-07-01,23,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,46.6388,1,1
2023-07-02T06:00:00-00:00,2023-07-02T06:15:00-00:00,2023-07-01,24,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,42.76,1,1
2023-07-01T08:15:00-00:00,2023-07-01T08:30:00-00:00,2023-07-01,02,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,37.33117,2,1
2023-07-01T09:15:00-00:00,2023-07-01T09:30:00-00:00,2023-07-01,03,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,37.47369,2,1
2023-07-01T10:15:00-00:00,2023-07-01T10:30:00-00:00,2023-07-01,04,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,36.74168,2,1
2023-07-01T11:15:00-00:00,2023-07-01T11:30:00-00:00,2023-07-01,05,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,35.1723,2,1
2023-07-01T12:15:00-00:00,2023-07-01T12:30:00-00:00,2023-07-01,06,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,35.08465,2,1
2023-07-01T13:15:00-00:00,2023-07-01T13:30:00-00:00,2023-07-01,07,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,30.63697,2,1
2023-07-01T14:15:00-00:00,2023-07-01T14:30:00-00:00,2023-07-01,08,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,14.91431,2,1
2023-07-01T15:15:00-00:00,2023-07-01T15:30:00-00:00,2023-07-01,09,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,15.19989,2,1
2023-07-01T16:15:00-00:00,2023-07-01T16:30:00-00:00,2023-07-01,10,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,17.10829,2,1
2023-07-01T17:15:00-00:00,2023-07-01T17:30:00-00:00,2023-07-01,11,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,18.43,2,1
2023-07-01T18:15:00-00:00,2023-07-01T18:30:00-00:00,2023-07-01,12,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,24.27192,2,1
2023-07-01T19:15:00-00:00,2023-07-01T19:30:00-00:00,2023-07-01,13,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,24.77499,2,1
2023-07-01T20:15:00-00:00,2023-07-01T20:30:00-00:00,2023-07-01,14,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,25.93204,2,1
2023-07-01T21:15:00-00:00,2023-07-01T21:30:00-00:00,2023-07-01,15,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,26.1957,2,1
2023-07-01T22:15:00-00:00,2023-07-01T22:30:00-00:00,2023-07-01,16,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,27.59,2,1
2023-07-01T23:15:00-00:00,2023-07-01T23:30:00-00:00,2023-07-01,17,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,29.19895,2,1
2023-07-02T00:15:00-00:00,2023-07-02T00:30:00-00:00,2023-07-01,18,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,35.72863,2,1
2023-07-02T01:15:00-00:00,2023-07-02T01:30:00-00:00,2023-07-01,19,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,35.39384,2,1
2023-07-02T02:15:00-00:00,2023-07-02T02:30:00-00:00,2023-07-01,20,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,52.73876,2,1
2023-07-02T03:15:00-00:00,2023-07-02T03:30:00-00:00,2023-07-01,21,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,53.2376,2,1
2023-07-02T04:15:00-00:00,2023-07-02T04:30:00-00:00,2023-07-01,22,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,48.77047,2,1
2023-07-02T05:15:00-00:00,2023-07-02T05:30:00-00:00,2023-07-01,23,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,42.2481,2,1
2023-07-02T06:15:00-00:00,2023-07-02T06:30:00-00:00,2023-07-01,24,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,38.9888,2,1
2023-07-01T08:30:00-00:00,2023-07-01T08:45:00-00:00,2023-07-01,02,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,37.11446,3,1
2023-07-01T09:30:00-00:00,2023-07-01T09:45:00-00:00,2023-07-01,03,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,35.81817,3,1
2023-07-01T10:30:00-00:00,2023-07-01T10:45:00-00:00,2023-07-01,04,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,35.22086,3,1
2023-07-01T11:30:00-00:00,2023-07-01T11:45:00-00:00,2023-07-01,05,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,35.07873,3,1
2023-07-01T12:30:00-00:00,2023-07-01T12:45:00-00:00,2023-07-01,06,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,34.78258,3,1
2023-07-01T13:30:00-00:00,2023-07-01T13:45:00-00:00,2023-07-01,07,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,24.66834,3,1
2023-07-01T14:30:00-00:00,2023-07-01T14:45:00-00:00,2023-07-01,08,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,10.25923,3,1
2023-07-01T15:30:00-00:00,2023-07-01T15:45:00-00:00,2023-07-01,09,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,15.28151,3,1
2023-07-01T16:30:00-00:00,2023-07-01T16:45:00-00:00,2023-07-01,10,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,18.06936,3,1
2023-07-01T17:30:00-00:00,2023-07-01T17:45:00-00:00,2023-07-01,11,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,21.43008,3,1
2023-07-01T18:30:00-00:00,2023-07-01T18:45:00-00:00,2023-07-01,12,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,24.45918,3,1
2023-07-01T19:30:00-00:00,2023-07-01T19:45:00-00:00,2023-07-01,13,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,25.39417,3,1
2023-07-01T20:30:00-00:00,2023-07-01T20:45:00-00:00,2023-07-01,14,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,29.45465,3,1
2023-07-01T21:30:00-00:00,2023-07-01T21:45:00-00:00,2023-07-01,15,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,31.26449,3,1
2023-07-01T22:30:00-00:00,2023-07-01T22:45:00-00:00,2023-07-01,16,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,33.7612,3,1
2023-07-01T23:30:00-00:00,2023-07-01T23:45:00-00:00,2023-07-01,17,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,34.00835,3,1
2023-07-02T00:30:00-00:00,2023-07-02T00:45:00-00:00,2023-07-01,18,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,36.19088,3,1
2023-07-02T01:30:00-00:00,2023-07-02T01:45:00-00:00,2023-07-01,19,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,37.38027,3,1
2023-07-02T02:30:00-00:00,2023-07-02T02:45:00-00:00,2023-07-01,20,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,53.73522,3,1
2023-07-02T03:30:00-00:00,2023-07-02T03:45:00-00:00,2023-07-01,21,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,49.0388,3,1
2023-07-02T04:30:00-00:00,2023-07-02T04:45:00-00:00,2023-07-01,22,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,40.6288,3,1
2023-07-02T05:30:00-00:00,2023-07-02T05:45:00-00:00,2023-07-01,23,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,42.17907,3,1
2023-07-02T06:30:00-00:00,2023-07-02T06:45:00-00:00,2023-07-01,24,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,36.73314,3,1
2023-07-01T08:45:00-00:00,2023-07-01T09:00:00-00:00,2023-07-01,02,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,35.27817,4,1
2023-07-01T09:45:00-00:00,2023-07-01T10:00:00-00:00,2023-07-01,03,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,34.57493,4,1
2023-07-01T10:45:00-00:00,2023-07-01T11:00:00-00:00,2023-07-01,04,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,35.00379,4,1
2023-07-01T11:45:00-00:00,2023-07-01T12:00:00-00:00,2023-07-01,05,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,34.76835,4,1
2023-07-01T12:45:00-00:00,2023-07-01T13:00:00-00:00,2023-07-01,06,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,32.77671,4,1
2023-07-01T13:45:00-00:00,2023-07-01T14:00:00-00:00,2023-07-01,07,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,17.49306,4,1
2023-07-01T14:45:00-00:00,2023-07-01T15:00:00-00:00,2023-07-01,08,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,13.77463,4,1
2023-07-01T15:45:00-00:00,2023-07-01T16:00:00-00:00,2023-07-01,09,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,15.8356,4,1
2023-07-01T16:45:00-00:00,2023-07-01T17:00:00-00:00,2023-07-01,10,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,18.31877,4,1
2023-07-01T17:45:00-00:00,2023-07-01T18:00:00-00:00,2023-07-01,11,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,25.00144,4,1
2023-07-01T18:45:00-00:00,2023-07-01T19:00:00-00:00,2023-07-01,12,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,25.55072,4,1
2023-07-01T19:45:00-00:00,2023-07-01T20:00:00-00:00,2023-07-01,13,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,28.42796,4,1
2023-07-01T20:45:00-00:00,2023-07-01T21:00:00-00:00,2023-07-01,14,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,30.74844,4,1
2023-07-01T21:45:00-00:00,2023-07-01T22:00:00-00:00,2023-07-01,15,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,34.65006,4,1
2023-07-01T22:45:00-00:00,2023-07-01T23:00:00-00:00,2023-07-01,16,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,38.9912,4,1
2023-07-01T23:45:00-00:00,2023-07-02T00:00:00-00:00,2023-07-01,17,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,37.70526,4,1
2023-07-02T00:45:00-00:00,2023-07-02T01:00:00-00:00,2023-07-01,18,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,37.28647,4,1
2023-07-02T01:45:00-00:00,2023-07-02T02:00:00-00:00,2023-07-01,19,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,52.94696,4,1
2023-07-02T02:45:00-00:00,2023-07-02T03:00:00-00:00,2023-07-01,20,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,54.86335,4,1
2023-07-02T03:45:00-00:00,2023-07-02T04:00:00-00:00,2023-07-01,21,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,44.54924,4,1
2023-07-02T04:45:00-00:00,2023-07-02T05:00:00-00:00,2023-07-01,22,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,36.08819,4,1
2023-07-02T05:45:00-00:00,2023-07-02T06:00:00-00:00,2023-07-01,23,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,36.818,4,1
2023-07-02T06:45:00-00:00,2023-07-02T07:00:00-00:00,2023-07-01,24,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,LMP,LMP_PRC,MIL1_3_PASGNODE,ALL,1,35.75966,4,1
2023-07-01T08:00:00-00:00,2023-07-01T08:15:00-00:00,2023-07-01,02,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,0.0008,1,2
2023-07-01T09:00:00-00:00,2023-07-01T09:15:00-00:00,2023-07-01,03,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,0.0012,1,2
2023-07-01T10:00:00-00:00,2023-07-01T10:15:00-00:00,2023-07-01,04,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,0,1,2
2023-07-01T11:00:00-00:00,2023-07-01T11:15:00-00:00,2023-07-01,05,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,0.0012,1,2
2023-07-01T12:00:00-00:00,2023-07-01T12:15:00-00:00,2023-07-01,06,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,0.0012,1,2
2023-07-01T13:00:00-00:00,2023-07-01T13:15:00-00:00,2023-07-01,07,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,0.0012,1,2
2023-07-01T14:00:00-00:00,2023-07-01T14:15:00-00:00,2023-07-01,08,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,0.0012,1,2
2023-07-01T15:00:00-00:00,2023-07-01T15:15:00-00:00,2023-07-01,09,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,0.0012,1,2
2023-07-01T16:00:00-00:00,2023-07-01T16:15:00-00:00,2023-07-01,10,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,0.0012,1,2
2023-07-01T17:00:00-00:00,2023-07-01T17:15:00-00:00,2023-07-01,11,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,0.0012,1,2
2023-07-01T18:00:00-00:00,2023-07-01T18:15:00-00:00,2023-07-01,12,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,0.0012,1,2
2023-07-01T19:00:00-00:00,2023-07-01T19:15:00-00:00,2023-07-01,13,MIL1_3_PASGNODE,MIL1_3_PASGNODE,MIL1_3_PASGNODE,RTPD,MCC,LMP_CONG_PRC,MIL1_3_PASGNODE,ALL,1,0,1,2
