lmp
24.95
28.63
26.13
24.48
25.22
25.24
24.45
22.46
24.33
24.58
23.84
24.27
24.48
24.86
24.60
24.09
24.33
24.33
25.22
24.50
24.36
21.54
14.33
11.36
17.96
13.00
11.24
0.01
10.20
6.23
0.99
-0.00
0.01
0.00
-12.82
-12.75
-3.31
-7.43
-5.23
-10.00
-1.70
-1.70
-1.70
-15.74
-9.99
-4.97
-5.82
-0.25
-0.00
0.01
0.68
0.01
0.68
0.21
0.23
2.53
0.02
0.11
2.18
7.40
-0.00
0.00
0.01
0.05
-1.35
0.00
10.10
12.96
12.21
13.90
23.59
32.73
25.71
28.02
42.75
44.72
43.36
41.22
44.03
36.95
33.76
31.03
29.11
26.23
27.10
25.93
22.13
18.55
27.15
24.77
18.19
21.27
23.69
25.93
27.77
27.08
