lmp
24.59
22.20
20.07
19.22
16.80
16.48
16.67
17.21
18.44
19.38
22.65
21.52
25.94
26.17
27.05
22.74
36.36
41.86
64.31
63.87
64.36
48.01
58.54
33.33
34.74
26.66
17.53
9.39
23.57
17.68
15.14
26.36
32.16
32.80
32.32
33.21
37.41
38.41
41.40
39.99
63.27
63.25
63.30
63.25
57.98
57.27
58.17
40.51
48.41
47.75
44.72
38.91
54.32
54.53
37.98
37.69
24.05
28.03
23.47
29.93
21.47
18.92
37.93
33.26
18.00
19.47
39.80
52.99
29.59
39.48
59.54
76.47
50.25
53.73
54.66
73.36
55.83
55.42
51.42
51.28
53.39
47.95
45.64
38.83
37.69
33.89
29.00
28.68
28.42
27.13
24.98
20.14
25.87
21.92
19.48
14.23
30.78
29.98
30.40
28.07
31.53
32.20
34.47
29.69
27.73
28.36
28.35
29.22
28.19
29.65
35.02
39.93
42.85
46.36
49.82
53.04
43.95
47.27
44.42
38.29
49.86
37.71
37.64
21.24
30.46
34.95
28.06
22.95
34.47
26.54
25.16
30.33
28.01
25.20
22.14
20.90
26.36
17.64
17.13
14.01
22.61
21.21
20.89
16.18
16.94
15.55
15.34
15.78
21.53
18.41
15.87
15.62
12.09
12.53
13.13
13.23
12.65
13.72
26.17
22.26
14.30
16.57
28.70
50.87
25.86
33.34
51.22
52.69
40.17
50.39
53.41
51.92
51.29
51.54
51.58
51.24
52.41
51.89
50.31
41.88
43.41
39.29
35.89
35.16
33.90
29.74
31.59
27.82
24.45
18.35
24.42
15.87
17.51
15.31
15.30
15.26
27.21
29.33
29.37
23.01
29.98
33.26
34.23
30.88
21.42
23.46
29.62
29.56
33.62
36.06
37.87
40.02
38.64
36.53
34.05
26.28
48.72
29.26
16.36
10.62
14.23
13.11
9.52
9.00
8.28
1.05
0.01
0.01
0.01
0.01
0.01
0.00
0.01
0.01
0.00
0.00
0.01
0.00
-0.00
-0.00
11.04
11.66
11.95
11.90
13.80
12.90
14.02
14.10
14.93
14.92
15.88
17.11
14.74
15.53
15.80
27.39
14.77
17.50
30.66
42.38
27.01
32.53
60.62
60.55
51.58
49.55
50.91
49.53
56.69
57.71
47.41
46.65
54.26
50.42
61.04
28.88
33.11
27.99
30.25
24.73
22.13
16.45
15.40
0.30
25.45
27.11
28.16
26.37
25.12
18.91
20.77
19.64
21.45
23.83
22.42
21.50
21.37
19.78
19.81
19.04
19.26
17.92
19.30
19.51
29.09
33.10
27.91
34.83
30.55
28.40
23.75
23.26
41.29
29.22
22.46
20.77
29.67
27.24
23.85
20.65
26.36
29.20
24.43
24.06
25.17
25.32
18.61
34.50
30.12
23.33
17.29
15.71
13.76
11.42
12.01
9.17
16.04
12.60
11.11
0.01
0.01
0.01
0.01
5.32
4.71
4.77
10.06
4.39
5.18
10.25
10.80
20.08
2.02
10.73
20.09
25.57
13.08
17.06
31.67
37.93
36.13
38.37
45.92
45.88
53.04
41.55
40.62
34.11
35.12
25.68
24.32
22.18
25.18
24.82
24.82
24.82
22.28
23.84
21.32
18.68
20.19
2.32
14.90
2.50
16.88
14.76
13.49
0.49
2.56
11.96
14.99
12.41
12.04
11.90
11.99
11.89
14.94
13.36
11.39
14.89
12.84
22.14
23.33
23.33
24.38
23.47
23.47
17.19
70.85
14.42
13.11
1.90
40.53
21.63
15.04
2.86
13.93
13.17
1.91
0.01
0.06
0.01
0.00
-0.00
0.02
0.99
0.46
0.01
-0.00
-0.00
-0.00
-0.50
0.01
0.00
-0.00
-0.00
-0.00
0.00
-0.00
-2.08
-2.87
-11.82
-3.23
-6.93
-10.94
-5.28
-2.93
-2.35
-5.39
-0.01
0.69
12.20
4.77
12.56
21.25
29.00
22.83
