lmp
93.53
96.01
85.11
79.86
85.93
89.93
83.29
78.81
82.86
84.76
83.25
79.69
81.02
79.33
79.19
74.10
73.85
73.69
77.23
68.63
73.08
69.03
67.49
64.85
78.64
67.21
71.82
65.06
70.92
70.57
71.68
65.57
69.16
70.51
68.44
64.69
67.64
68.70
70.84
71.47
71.38
82.32
83.86
81.95
75.99
79.16
87.49
94.40
77.47
85.80
97.95
93.50
77.30
85.29
99.50
95.32
89.58
89.08
97.73
114.97
94.63
105.84
118.71
125.00
122.34
121.01
124.45
134.70
104.94
120.46
123.78
255.60
123.58
121.85
121.83
110.79
105.25
109.74
105.47
102.53
112.44
108.15
99.98
95.69
119.82
101.38
95.36
89.15
96.65
86.43
82.09
71.42
83.71
82.09
82.72
75.88
